key;author;employer;country
conf/amia/TaylorSTF16;Thankam P. Thyvalikakath;IBAIS University;BD
conf/miccai/LinteMWWP09;Chris Wedlake;Mount Carmel College of Nursing;US
conf/fimh/ThisBMBAFG17;Hernán G. Morales;Masinde Muliro University of Science and Technology;KE
conf/eurospi/MoselhyA21;Yasser Ali;Cheljabinsk State Institute of Teacher Training;RU
conf/ifip8-1/ClercqBRP15;Geert Poels;Southwestern Baptist Theological Seminary;US
conf/ipcv/PedadaSLB08;Ramu Pedada;Universität Stuttgart;DE
conf/opnetec/MuchangaWOH04;Joanna Haralson;Jilin Agricultural University;CN
conf/icnidc/ZhouYYLM21;Zhen Yang;Universitas Kristen Krida Wacana;ID
conf/icn/AhouraiTJA09;Mahmoud Tabandeh;Instituto Tecnológico de Costa Rica;CR
conf/dagm/ZirkelGERL86;W. Leidl;Universidade Federal do Pará;BR
conf/uist/KasparMM19;Liane Makatura;University of Hyderabad;IN
conf/ifip5-7/BartolottaG96;Marco Garetti;Universitas Sanata Dharma;ID
conf/eurocrypt/BallDKM18;Tal Malkin;Central Baptist College;US
conf/nips/SpencePB94;Jim Bergen;Utah State University;US
conf/sasn/HuangW03;Shyhtsun Felix Wu;Université de Corse Pascal Paoli;FR
conf/wcsp/HeGJZL14;Liangqi Gui;Acdemic Center for Law and Business;IL
conf/iwann/PradoGYESB09;Antonio J. Yuste;Shanghai Customs College;CN
conf/icra/WaharteST10;Sonia Waharte;Singapore Management University;SG
conf/isda/YangNXG06;Zhen Yang;Birmingham-Southern College;US
conf/ism/VogadoVASAM16;Luis H. S. Vogado;University of Malawi;MW
conf/nime/DerbinskyE11;Nate Derbinsky;Central University of Technology, Free State;ZA
conf/kdd/LeeJKLS20;Jihoon Ko;Yüzüncü Yil (Centennial) University;TR
conf/ssrr/LippielloRS14;Vincenzo Lippiello;Himeji Institute of Technology;JP
conf/icetet/BorkuteDK11;Chetna N. Kharkar;Musashino Art University;JP
conf/cogsima/RazaviIFA14;Rafael Falcon;Pontificia Universidad Católica del Ecuador;EC
conf/popl/ZhuMKR12;Martin C. Rinard;Fachhochschule Wedel;DE
conf/dmiaf/HernandezJKBH16;Elizabeth M. Borycki;St. Joseph College;US
conf/chiplay/ZarraonandiaMDA19;Paloma Díaz;University of Northern Virginia, Prague Campus;CZ
conf/icls/VossoughiBMHBPB20;Kalonji Nzinga;Hiroshima City University;JP
conf/hicss/KimCS12;Keunho Choi;Universidad del Cono Sur de las Américas;PY
conf/ppam/FlorezSSV07;Josep Vehí;Kansai University of International Studies;JP
conf/compsac/HeCPWJW18;Yuanduo He;Jimei University;CN
conf/europar/ThibaultNW07;Samuel Thibault;Global Open University , Nagaland;IN
conf/sigcomm/AfekBFS15;Liron Schiff;Universidad Mayor de San Simón;BO
conf/dcc/Alvarez-GarciaBBN14;Guillermo de Bernardo;Georgian Court College;US
conf/visapp/BaiZZS13;Yu Bai 0008;Open Polytechnic ;NZ
conf/delfi/HerdingZBS10;Daniel Herding;Ningbo University;CN
conf/eusflat/RodriguezVM13;Javier Montero;University of Nevada - Reno;US
conf/mobisys/HaSJRC12;Mung Chiang;University of St. Thomas, St. Paul;US
conf/dagstuhl/DashGJ06;Rajdeep K. Dash;Bemidji State Univeristy;US
conf/iccel/TsungTPLL16;Chienping Lu;University of Jordan;JO
conf/cccg/AcharyyaDN17;Subhas C. Nandy;Universidad Nacional de Lanus;AR
conf/sensys/FierroPMPRWC20;Cory Mosiman;Bastyr University;US
conf/ksem/GaiWW18;Tengjiao Wang 0003;Universidad Nacional de San Martín;PE
conf/contel/SokeleAL19;Mladen Sokele;Institut Catholique de Toulouse;FR
conf/pldi/TarditiMCSHL96;David Tarditi;Universidade Federal do Acre;BR
conf/amfg/ChenGFYW03;Yiqiang Chen;Rakuno Gakuen University;JP
conf/clef/Villena-RomanLMGC12;José Carlos González Cristóbal;Kean University of New Jersey;US
conf/mhci/KimL05;Kun-Pyo Lee;Anhui University of Finance and Economics;CN
conf/uic/DaiWCX17;Sihong Chen;Mashhad University of Medical Sciences;IR
conf/icra/WuZB14;MengChu Zhou;Shiraz University of Medical Sciences;IR
conf/isbi/VahadaneJMD18;Kiran Madan;Spartan University of Health Sciences;LC
conf/icvgip/RamSC10;Subhasis Chaudhuri;Texas Woman's University;US
conf/nanoarch/WangZZNZWZZZ17;Yue Zhang 0010;Turkish Naval Academy;TR
conf/splc/KimBD17a;Jongwook Kim;Université de Kisangani;CD
conf/cec/KhosraviBT18;Michael Borst;Lagos City Polytechnic;NG
conf/igarss/LiuGZZ11;Wenyu Liu 0001;Universidad Nacional Daniel Alcides Carrion;PE
conf/icde/SubramaniamFIGM09;Shajith Ikbal;Universitat Pompeu Fabra;ES
conf/nems/XuGLC16;Yi Chiu;Instituto Superior Politécnico Gaya;PT
conf/graphite/MunozGS06;Francisco J. Serón;Iona College;US
conf/mwscas/TianLL13;Jingjing Tian;Philadelphia University;JO
conf/eScience/EbensteinAWBK18;Joshua M. Boley;Plekhanov Russian Academy of Economics;RU
conf/ises/PandeyRYKV18;M. H. Vasantha;Free University (Virginia Theological University);US
conf/wicon/ZhangYJLLY16;Wang Yang;Universidade São Marcos;BR
conf/ifip12/KostopoulosCSMK19;Ioannis P. Chochliouros;Universidad Los Andes;BO
conf/pakdd/ParkQCM12;Zijie Qi;University of Dongola;SD
conf/rv/PikeGMN10;Lee Pike;Copperbelt University;ZM
conf/icsai/QiaoJZZ19;Feipeng Qiao;Mongolian University of Science and Technology;MN
conf/pdp/SimulaPPMLBCCCB19;Luca Pontisso;Institut d'Etudes Politiques de Paris (Sciences Po);FR
conf/vr/HartneyRKSHO19;Josephine H. Hartney;University of Italian Studies for Foreigners of Siena;IT
conf/asist/SimonsFZGX17;Kenneth R. Fleischmann;Hue University;VN
conf/itsc/MehrLH18;Ruolin Li;Osaka Medical College;JP
conf/percom/MoriIS16;Kaoru Sezaki;William Paterson University;US
conf/icdcs/FosterBCC17;Ian T. Foster;Kumamoto Institute of Technology;JP
conf/iros/TanakaYNMT05;Yoshiyuki Tanaka;Centro de Estudios Universitarios Xochicalco;MX
conf/ip-c/GlabowskiHSWZB19;Vito Bai;Universidad Nacional de Chimborazo;EC
conf/ifip12/TaoY0Z13;Wei Tan 0008;Ondokuz Mayis University Samsun;TR
conf/hci/Ortiz-BarriosCJ21;Valério A. P. Salomon;University of Wollongong;AU
conf/vr/RozellSVLLGWHLO21;Charles Peasley;Texas Christian University;US
conf/aina/MeiJJ10;Hai Jiang 0003;Odlar Yurdu University;AZ
conf/ccc2/ShehzadAKMAS19;Murad Khan;California State University, Sacramento;US
conf/delfi/LeimerBMRK06;Steffi Leimer;Effat College;SA
conf/nordsec/MassacciP12;Federica Paci;Vardhaman Mahaveer Open University;IN
conf/mm/CamposRMB99;Sérgio Vale Aguiar Campos;University of Southern Philippines Foundation;PH
conf/vcip/CanhJ18;Thuong Nguyen Canh;University of Negros Occidental-Recoletos;PH
conf/swis/PeramVM03;Kalyan Veeramachaneni;Yale University;US
conf/cicc/MilojevicORMP11;Julien Ryckaert;Gorgan University of Agricultural Sciences and Natural Resources;IR
conf/acml/ParambathAMMZ21;Shameem A. Puthiya Parambath;Sterlitamak State Pedagogical Institute;RU
conf/date/SunZLZZGSKRLZY15;Dafine Ravelosona;Vikram University;IN
conf/monami/CiocarlieCCLNSI14;Gabriela F. Ciocarlie;Teacher Training College of Revalidation, Rehabilitation and Physical Education;PL
conf/IEEEicci/SaidalaDK18;Ravi Kumar Saidala;School of the Museum of Fine Arts;US
conf/confws/HubauxJDMMCHNZ12;Dietmar Jannach;Pennsylvania State University at Erie - Behrend College;US
conf/icaa/OhoriDL14;Ken Arroyo Ohori;Institut Supérieur de Gestion de Tunis;TN
conf/miccai/ZhouLZCGXX18;Hong Zhu 0005;Arhangelsk State Technical University;RU
conf/tencon/BhanuKJJCI18;Sarthak Jain;"Free University ""Maria Santissima Assunta""";IT
conf/icuimc/LimJK19;Key Ho Kwon;University of Medicine and Pharmacy of Targu Mures;RO
conf/ciarp/PavaMAAOH16;Juan Mejía;Montana State University - Northern;US
conf/eScience/AtkinsonCCCFFGG15;Jonas Matser;Chalmers University of Technology;SE
conf/ecal/PerezBC17;Iñaki Fernández Pérez;Tuva State University;RU
conf/ipps/LinGCXL15;Rongrong Li;Norwegian School of Management BI;NO
conf/leet/TongaonkarKN12;Antonio Nucci;Aarhus School of Architecture;DK
conf/bigdataconf/LintonMLABGPRW19;Deborah A. Agarwal;Walailak University;TH
conf/icmcs/VizzottoZSBH12;Jörg Henkel;Universidad Nacional Experimental de la Fuerza Armada;VE
conf/icaart/ErrajiJBB16;Mounia Janah;Hanoi Open University;VN
conf/ijcnn/NopriadiY12;Yukihiko Yamashita;Kenya Methodist University;KE
conf/ipccc/DuZWZ18;Xuanyu Wang;Cheljabinsk State University;RU
conf/isca/BiswasRCEMR05;Ram Rangan;Kuban State University;RU
conf/fpt/SarmahA14;Syed Azeemuddin;Earlham College;US
conf/frocos/AnantharamanLLNR09;Hai Lin 0005;Ohio Valley College;US
conf/fsttcs/BlaserKS18;Markus Bläser;University of Bialystok;PL
conf/icicdt/NguyenNCMMMI16;Hung Van Cao;Samara State Academy of Architecture and Civil Engineering;RU
conf/cogsci/MaehigashiMONMI16;Masahiro Oda;Okayama University;JP
conf/compute/DanguiN15;Shruti R. Dangui;Universitas Bengkulu;ID
conf/icinco/FreemanLRHHO04;Jari J. Hätönen;Universidade Estadual Paulista;BR
conf/hicss/WilmsSBVR18;Stefan Stieglitz;Murni Nursing College;MY
conf/eccv/VolokitinSAGT20;Radu Timofte;London Institute of Management and Technology;GB
conf/iclr/LoweNSABP17;Yoshua Bengio;Kazak National Technical University;KZ
conf/pairing/LauterMN10;Michael Naehrig;University of Milan - Bicocca;IT
conf/icdt/DavidsonMR13;Susan B. Davidson;Les Roches Gruyère University of Applied Sciences;CH
conf/icost/ZaffkeJJAMA14;Sheikh Iqbal Ahamed;Mondragon Univertsitatea;ES
conf/cvpr/CuiS21;Qiongjie Cui;Syrian International Private University for Science & Technology;SY
conf/cdc/WangDK15;Zhaowei Wang;Columbus State University;US
conf/fse/MoonHLLL02;Sangjin Lee;Universidad Autónoma de Aguascalientes;MX
conf/rsfdgrc/HanLLC07;Tsau Young Lin;Mount St. Clare College;US
conf/icbc2/LamkenWHSHKL21;Karl Seidenfad;Université Pierre et Marie Curie (Paris VI);FR
conf/ndss/SinghLC19;Srdjan Capkun;Nichols College;US
conf/smc/BradySW13;Roy Sterritt;Staatliche Hochschule für Musik;DE
conf/cwsn/PanC17;Qingsong Cai;Yarmouk Private University ;SY
conf/modre-ws/OliveiraL20;Romeu Ferreira de Oliveira;Catholic Theological Union;US
conf/dsaa/ChenWWCHL14;Julia Tzu-Ya Weng;St. Bernard's Institute;US
conf/nips/Risau-GusmanG99;Sebastian Risau-Gusman;Korea National Open University;KR
conf/monami/NgTC17;Tiong-Sik Ng;Fern-Fachhochschule Hamburg;DE
conf/jfplc/DelaunayS89;Patrick Saint-Dizier;Heilongjiang University;CN
conf/icc/GuoXFWP15;Zhengang Pan;University of Peradeniya;LK
conf/cade/HeuleHW15;Nathan Wetzler;Universidad Peruana de Ciencias Aplicadas;PE
conf/wcsp/HuWZG15;Xin Wang 0003;Technological Education Institute of Kalamata;GR
conf/cdc/GrayEE15;Luis A. Duffaut Espinosa;Universidad Antonio de Nebrija;ES
conf/humanoids/EwertonMKW016;Jan Peters 0001;Missouri Valley College;US
conf/icassp/NagisettyLKEZWL15;Kihyun Choo;Bingham University;NG
conf/mod/PellegriniSLRLC17;Riccardo Pellegrini;University of Indianapolis;US
conf/icdke/TangQLLZ12;Shubo Liu;University of Kent at Canterbury;GB
conf/egItaly/LivatinoCW06;Salvatore Livatino;Hunan Agricultural University;CN
conf/assets/DramasOKTJ08;Simon J. Thorpe;Texas College of Osteopathic Medicine;US
conf/dexaw/DimitrovaSHM03;Chris Sadler;Great Lakes University of Kisumu;KE
conf/vcip/SilvaE01;Liyanage C. De Silva;Greenwich University;PK
conf/interspeech/PotardABM16;Matthew P. Aylett;Indiana University - East;US
conf/etra/DuchowskiHGCSDKK14;Neil A. Dodgson;Universitas Muhammadiyah Surakarta;ID
conf/igarss/MolinierTTHLBN19;Tuomas Häme;Zhongshan University;CN
conf/wcnc/BandinelliCFTV05;Romano Fantacci;Saratov State Socio-Economic University;RU
conf/aiia/MontagnaR09;Sara Montagna;Free International University of Moldova;MD
conf/semcco/AnumandlaKVS13;Samrat L. Sabat;Zhejiang Normal University;CN
conf/icspcs/RakshitHS15;Sushanta Mohan Rakshit;University of Bunkyo;JP
conf/mldm/SapkotaBS12;Upendra Sapkota;Utah Valley State College;US
conf/icmlc/MashiatAFRRP20;Fahmeda Hasan Fariha;University of Hail;SA
conf/icse/0002S20;Munindar P. Singh;Connecticut College;US
conf/iaai/BjarnasonTFN09;Carl Niedner;University of St. Francis;US
conf/embc/0001LSA14;Peng Qi 0001;Universidad Popular Autonóma del Estado de Puebla;MX
conf/ro-man/ItoT11;Kazunori Terada;Belgorod State Agricultural Academy;RU
conf/mig/JonesPMLB13;James McCann;Southwest Jiaotong University;CN
conf/iukm/RazaHW13;Saleha Raza;North Carolina State University;US
conf/ofc/CheMSRKKSCCCW30;Xi Chen 0050;Ecole Nationale Supérieure d'Electronique, d'Electrotechnique, d'Informatique et d'Hydraulique de Toulouse;FR
conf/ofc/GangopadhyayPS18;João Pedro;Fachhochschule Bielefeld;DE
conf/gi/DielS21;Sarah Diel;Norwegian Teacher Academy for Studies in Religion and Education;NO
conf/eclipseit/LuciaFRS08;Giuseppe Scanniello;Universidade de Fortaleza;BR
conf/iconac/JiangWY13;Jia Jiang;Jingdezhen China Institute;CN
conf/amia/BoyceCHK05;Ira J. Kalet;Magnitogorsk State University;RU
conf/iccse/HuangCLZ19;Yi Liu;Swinburne University of Technology, Sarawak Campus;MY
conf/acisp/HolfordC06;William J. Caelli;Nalanda Open University;IN
conf/icsoft/OrtinPG10;Francisco Ortin;Al-baha University;SA
conf/iccsce/LeongMAL17;Nur Syazreen Ahmad;Beth-El College of Nursing and Health Sciences;US
conf/ideal/ZhangZC17;Xingrui Zhang;Delaware State University;US
conf/is/UlutagayN12;Gözde Ulutagay;Academy of Performing Arts, Film and TV Fakulty;CZ
conf/ijcnn/WongS99;Yee Chin Wong;Instituto Superior de Entre Douro e Vouga;PT
conf/fase/GieseMSS19;Maria Maximova;Southwest University of Finance and Economics;CN
conf/eccv/ColomboC96;James L. Crowley;Butler University;US
conf/icc/CassaroG00;Thomas M. Cassaro;Katholieke Hogeschool Leuven;BE
conf/globecom/KatayamaFMKHY09;Takeshi Fujimura;Fukuoka Dental College;JP
conf/cvpr/LiQDJW17;Jifeng Dai;Kakatiya University;IN
conf/xpu/SilveiraCPGZ21;Joelma Choma;Nirma University;IN
conf/mtits/MintsisVMO17;Seckin Ozkul;Hazara University;PK
conf/igarss/DadamiaALOPTFG15;Paolo Ferrazzoli;Vitebsk State University;BY
conf/infocom/RamamurthyM99;S. Ramamurthy;Finlandia University;US
conf/mmar/MarquardtDBW15;Sandra Basler;Universidad Adventista de Colombia;CO
conf/igta/WeiGW18;Xiaodong Wei;Armenian State Agrarian University;AM
conf/riao/BlackGRD97;Luca Gilardoni;Pennsylvania State University;US
conf/interspeech/PulakkaRYPKA11;Mikko Kurimo;ITT Technical Institute West Covina;US
conf/kesamsta/CristaniOTZ18;Matteo Cristani;Universitas Pendidikan Indonesia;ID
conf/new2an/AndreevSSZI11;Sergey Ilin;Université d'Aix-Marseille III;FR
conf/wcsp/Shang0ZDC16;Jiacheng Chen;Fudan University;CN
conf/wise/ZhangK09;Junte Zhang;Umaru Musa Yar'Adua University ;NG
conf/icmcs/NagatomoYOIT02;Masaaki Ikehara;New Economic School;RU
conf/iscc/RolletS09;Sébastien Salva;Universidad del Valle de Atemajac;MX
conf/mir/CuongNHHGDDN20;Minh-Son Dao;University of Abuja;NG
conf/m2vip/ZhaoHYWZWL21;Minzhou Luo;Columbia College South Carolina;US
conf/nss/ChaumetteLT11;Serge Chaumette;Kobe International University;JP
conf/igarss/GhoshGTSM19;Sayantan Majumdar;Western Michigan University;US
conf/fedcsis/BuljubasicG12;Mirsad Buljubasic;Niigata University of Management;JP
conf/cdc/FagianoTMCS20;Marko Tanaskovic;New York Law School;US
conf/interspeech/GubianPP19;Marianne Pouplier;Siberian State Industrial University;RU
conf/closer/Al-DhuraibiZDM18;Nabil Djarallah;St. Andrews Presbyterian College;US
conf/vlsic/BaekLKMCHAKSKKK18;Jin-Seok Heo;Northwestern College St. Paul;US
conf/mab/JiSW21;Yuhan Ji;University Vitez In Travnik;BA
conf/qosip/Al-ZahidM05;Mitsuji Matsumoto;African University of Science and Technology;NG
conf/iccchina/YangLYZLCH18;Wei Chen 0002;Institute of Science and Technology;AT
conf/itng/WangWS08;Meng Wu;Modern University for the Humanities;RU
conf/isola/NaujokatNMS16;Johannes Neubauer;University Politehnica of Bucharest;RO
conf/cascon/StrouliaN09;Joanna W. Ng;University of Kabianga;KE
conf/icecsys/JaskuK00;Roman Kaszynski;Dr. YS Parmar University of Horticulture and Forestry;IN
conf/icce-berlin/HanadaWONK18;Koji Oda;Istanbul University;TR
conf/igarss/GergWM20;Vishal Monga;Glendale University College of Law;US
conf/haisa/JansenS17;Paul van Schaik;Delijan Payame Noor University;IR
conf/iasam/XiaDDZY19;Zhaohao Ding;Virginia College;US
conf/igarss/LiSSY16;Hui Shen;McNeese State University;US
conf/css/PanYL19;Jingkang Yang;Universidad Nacional de Santiago del Estero;AR
conf/icbk/Hu0GY21;Wentao Hu;Abia State University;NG
conf/woot/FrisbyMRR12;WesLee Frisby;St. Petersburg State Technical University;RU
conf/re/TunBPYHON12;Charles B. Haley;Nagoya University;JP
conf/edoc/BinderSR14;Johannes Binder;Hungarian Academy of Fine Arts Budapest;HU
conf/ewdts/GouraryRUZR17;Sergey L. Ulyanov;Conway School of Landscape Design;US
conf/icc/YinDS19;Xudong Yin;Jadavpur University;IN
conf/ecctd/PazienzaVK07;Kristóf Karacs;University of South Florida;US
conf/icra/TokashikiAKKT96;Kenji Kaneko;Universidad Autónoma del Estado de Morelos;MX
conf/nems/WongOG18;You Liang Lionel Wong;Wiley College;US
conf/ifip6-8/NadeemYBYAKKKTTSA03;Kevin Kamel;The School of the Art Institute of Chicago;US
conf/istel/ZadehBF16;Javad Ebrahimi-Zadeh;Centenary College of Louisiana;US
conf/icmcs/ZhengZL14;Wei-Long Zheng;Moscow State University of Culture;RU
conf/icfnds/MafarjaEAM17;Majdi M. Mafarja;"Academy of Arts ""George Enescu"" Iasi";RO
conf/spire/LeeMP08;Juan Mendivelso;Ecole Nationale de la Statistique et de l'Administration Economique;FR
conf/prdc/SalvadorLL13;Mikel Larrea;New World University;DM
conf/iecon/CarreteroAAB15;José M. Burdio;Lahore College for Women University;PK
conf/ijcai/BressonCHLS20;Johanne Cohen;Ecole Nationale Supérieure des Industries Textiles de Mulhouse;FR
conf/icsm/MancoridisH96;Spiros Mancoridis;Escola Superior de Hotelaria e Turismo do Estoril;PT
conf/ccece/RoodakiHF06;Mahmoud Reza Hashemi;Taylor University;US
conf/damon/PorobicTAA16;Raja Appuswamy;Heriot-Watt University;GB
conf/aaai/WangBZL20;Li Wang;Universidad San Francisco Xavier de Chuquisaca;BO
conf/aime/PanzarasaQCMSM07;Silvana Quaglini;Kosin University;KR
conf/icct/HuangWLWW13;Yu Liu;European Management School;DE
conf/ijcnlp/LiHZTSW08;Rile Hu;Politécnico de Guanajuato;MX
conf/icpr/LiuWWY10;Lining Liu;Andhra University;IN
conf/etfa/VazquezRGS01;Leandro Rojas;Dominican College of Philosophy and Theology;CA
conf/se/BucklEKMMPS09;Harald Kopper;Guangxi Traditional Chinese Medical University;CN
conf/irps/IoannouTLBAWBJ18;K. Bandy;Shahid Bahonar University of Kerman;IR
conf/ict/TassiRKVCTF13;Francesco Chiti;Lalit Narayan Mithila University;IN
conf/iccel/JeonPLK14;Hong Kook Kim;Tajik Agrarian University;TJ
conf/glvlsi/KuOMI06;Yehea I. Ismail;Dai Ichi University, College of Technology;JP
conf/raid/PastranaHCB18;Paula Buttery;Universidad de Los Andes;CO
conf/icpr/ChengVR10;Jierong Cheng;Heisei International University;JP
conf/ecoc/KoninckABBCCDDD17;R. Zhou;Universitas Mahendradatta;ID
conf/interact/OliveraGHL11;Pablo A. Haya;ISFORT - Institut de Formation en Technologie Alimentaire;MA
conf/ihi/GaspersTCFST12;Philipp Cimiano;"Instituto Nacional de Educación Física ""General Manuel Belgrano""";AR
conf/cvpr/WangPTMS0RU21;Sergio Casas 0002;Saigon University;VN
conf/esscirc/SouriCPM11;Kofi A. A. Makinwa;Midwestern University;US
conf/ispa/YangZLN05;Tao Li 0001;Henan Normal University;CN
conf/cloudcom/LinTP12;Hsing-Kuo Pao;National University of Ireland, Galway;IE
conf/iwqos/ZhouNWLLKZZ21;Gang Wang 0001;Cross River University of Science and Technology;NG
conf/aies/CaveO18;Stephen Cave;Metropolitan University;BD
conf/icmcs/OhyaEK99;Kazuyuki Ebihara;Fuji Women's College;JP
conf/europar/GomezFRLD02;Pedro López 0001;Petronas Technology University;MY
conf/istc/HassanpourWD18;Shayan Hassanpour;Gakushuin University;JP
conf/wcnc/WangMC03;Jinghao Miao;Universidade Católica de Salvador;BR
conf/services/VashishthaSS10;Himanshu Vashishtha;St. Mary College;US
conf/jurix/PaceSS15;Gordon J. Pace;Acharya Nagarjuna University;IN
conf/fskd/ShaoZGC06;Liang Gao 0001;Ganja State University ;AZ
conf/mm/McVeigh-SchultzSWF12;Scott S. Fisher;Smith College;US
conf/icassp/AdamBZ86;P. Adam;Shiraz Payamnoor University;IR
conf/springsim/AttarHGTMK10;Ramtin Attar;Sathyabama University;IN
conf/tapp/BidoitHT16;Nicole Bidoit;Beijing Polytechnic University;CN
conf/IEEEants/Marinberg0BP20;Eilam Ben-Dror;Universidad Católica de Santa Fé;AR
conf/globecom/VaidyaMM11;Dimitrios Makrakis;Estonian University of Life Sciences;EE
conf/i3e/GrandeEMGCPC19;Patricia Pons;Clayton College & State University;US
conf/wd/ArnezMCC13;Pedro Gonzalez Castellanos;Kossuth Lajos University;HU
conf/crowncom/HakkarainenWDV14;Kapil R. Dandekar;University of Richmond;US
conf/sips/WangM13;Peng Wang 0091;Olivet Nazarene University;US
conf/icra/JouppiIMMT04;Subu Iyer;Birla Institute of Technology and Science;IN
conf/premi/SrivatsaTPJ19;G. Jeyakumar 0001;Asia University;JP
conf/jfsma/Amara-HachmiKF02;Nejla Amara-Hachmi;Universidade de Taubaté;BR
conf/sigmod/NoghabiSNNHZLGC16;Sriram Subramanian;University of Maine, Presque Isle;US
conf/gecco/HansmeierP21;Tim Hansmeier;University of Gastronomic Sciences;IT
conf/acii/KapoorCMZ13;Ashish Kapoor;Baptist Bible College of Missouri;US
conf/iros/BussPSSUBFLDKSHSFP08;Jan Leupold;Pangasinan State University;PH
conf/europar/ClementiRMR06;Luca Clementi;Solusi University;ZW
conf/sbcci/HamerskiAROA18;Jean Carlo Hamerski;Waseda University;JP
conf/nsdi/VuppalapatiMATM20;Rachit Agarwal 0001;University of Belize;BZ
conf/bmvc/AltwaijryVB16;Hani Altwaijry;Annamalai University;IN
conf/fusion/FossierLP13;Simon Fossier;Dominican College of Philosophy and Theology;CA
conf/issac/GrossR14;Jose Israel Rodriguez;Samar State University;PH
conf/ic3k/XuHGI18;Mounira Harzallah;Ganja State University ;AZ
conf/podc/SalaZZGR10;Sabrina Gaito;Lakeland College;US
conf/iwann/IzquierdoCM91;Jesús Cid-Sueiro;Fachhochschule Stralsund;DE
conf/words/YalagandulaADV01;Praveen Yalagandula;Minsk State Linguistic University;BY
conf/iecon/FengZLH17;Hong Zhou 0003;Namik Kemal University;TR
conf/coling/GrishmanNMH84;Ralph Grishman;Technische Fachhochschule Georg Agricola für Rohstoff, Energie und, Umwelt zu Bochum;DE
conf/icassp/ZhangCHL08;Man-Gui Liang;National American University, Albuquerque;US
conf/icnsc/YangZKKCXP08;Kee-Bum Kim;Northwest Normal University Lanzhou;CN
conf/icira/ZhangWJL13;Xiaohui Wang;Hood College;US
conf/sitis/NiyizamwiyitiraLS12;Mikael Svahnberg;University College London, University of London;GB
conf/amast/BergstraK96;Paul Klint;University of Athens;GR
conf/icpp/KandallaMSP10;Emilio Pasquale Mancini;Universidad Nacional de General Sarmiento;AR
conf/nips/GussMTHMMHBJBHH20;Nicholay Topin;Fachhochschule Rottenburg, Hochschule für Forstwirtschaft;DE
conf/iecon/RenHCY17;Xiliang Chen;Kazan State University of Technology;RU
conf/newcas/MalassUNDD15a;Jean-Pierre Le Normand;"Universitas Pembangunan Nasional ""Veteran"" East Java";ID
conf/sigcomm/JainKMOPSVWZZZHSV13;Leon Poutievski;Ambrose Alli University;NG
conf/pdpta/El-BoghdadiVTR03;Ramachandran Vaidyanathan;Alfred Adler Graduate School;US
conf/tei/Nunez-PachecoO20;Jorge Olivares-Retamal;Birla Institute of Technology, Ranchi;IN
conf/cogsci/BiettiKC13;Lucas M. Bietti;University of Maine, Presque Isle;US
conf/gcc/QiuYCCLX03;Zhiwei Xu 0002;Universidade de Vila Velha;BR
conf/podc/ClementNLMAD07;Harry C. Li;American Film Institute Center for Advanced Film and Television Studies;US
conf/vl/GweonBCB07;Vittorio Castelli;Tohwa University;JP
conf/icra/OzakiWSY11;Yohta Yamamoto;Independent University, Bangladesh;BD
conf/sgda/IjazWMC16;Rafael A. Calvo;International University Institute of Luxembourg;LU
conf/bdiot2/SaraM19;Hanoune Mostafa;University of Zürich;CH
conf/cvpr/EggertBDCG92;Henrik I. Christensen;Heilongjiang University;CN
conf/osdi/HuntZXPW16;Simon Peter;Fukuoka Prefectural University;JP
conf/asicon/TazzoliRZSSP11;Gianluca Piazza;Lampang Vocational College   ;TH
conf/dc/CrandallSZBEDCT17;Stuart A. Sutton;Jai Prakash University;IN
conf/icdar/DavisMPTW21;Curtis Wigington;Universidad Francisco de Paula Santander;CO
conf/iscas/YangWYCHYL18;Zhibo Wang;Centre Universitaire de Tebessa;DZ
conf/fsdm/WuLHH15;Shi-Hui Wu;Kentucky Christian College;US
conf/wsc/LadbrookLSTTW06;Xiaoguang Wang 0002;Shanghai Second Polytechnic University;CN
conf/cp/HosobeMY96;Hiroshi Hosobe;East Delta University;BD
conf/date/FornaciariMSZ03;William Fornaciari;Université de Skikda;DZ
conf/sspr/UchimuraMHT98;Shunji Uchimura;Gollis University;SO
conf/miwai/TrasneaPG19;Sorin Mihai Grigorescu;Virginia Wesleyan College;US
conf/esann/VozVTL95;Philippe Thissen;University of SV Cyril and Methodius in Trnava;SK
conf/osdi/LiuVCQV16;Paolo Viotti;"Fine Arts Academy ""Jan Matejko"" in Cracow";PL
conf/itsc/JinFSCC19;Pengfei Sun;Universidad de Puerto Rico, Bayamon;PR
conf/rrpr/PietriniLPFZ18;Rocco Pietrini;Rajendra Agricultural University;IN
conf/dac/ChenZSSGYX19;Shouzhen Gu;St. Pauls University;KE
conf/bcb/GoodacreEDUW14;Peter Uetz;Humber College;CA
conf/heart/LingAOBHDSJDFC18;Chris N. Johnson;Kyambogo University;UG
conf/bracis/MirandaBCA19;Symone Gomes Soares Alcalá;Kuban State University of Agriculture;RU
conf/metroi/DAbbraccioAOZPM19;Emiliano Schena;Presidency University;BD
conf/igarss/DengLXY19;Huanyin Yue;South Asian Institute of Technology And Medicine (SAITM) ;LK
conf/bionlp/LiangNKM06;Krzysztof Koperski;National Institute of the Arts;TW
conf/embc/SongCWAM19;Zhongpeng Wang;Technische Fachhochschule Wildau;DE
conf/cosit/WallgrunHZERAMK17;Tim Murtha;Mahasarakham University;TH
