key;author;employer;country
journals/neuroimage/HeurlingBLVL15;Rik Vandenberghe;Argosy University;US
journals/access/QiJMSZ19;Qi-Chao Mao;Universidad Nacional de Santiago del Estero;AR
journals/dagstuhl-reports/DarulovaDRR17;Zvonimir Rakamaric;Irbid National University;JO
journals/corr/abs-1910-10794;Evan Lissoos;Baker College of Mount Clemens;US
journals/tgrs/ChenRLTZL21;Huazhong Ren;Islamic Azad University, Varamin;IR
journals/mta/RewHCR18;Jehyeok Rew;Escuela Agricola Panamericana Zamorano;HN
journals/remotesensing/LugassiZGSC19;Maxim Shoshany;Université des Antilles et de la Guyane;MQ
journals/intr/Ruiz-MartinezRG09;Óscar Cánovas Reverte;Burapha University;TH
journals/corr/abs-2007-00859;Lingyang Song;Brussels Management School (ICHEC);BE
journals/corr/abs-1303-5274;E. Akhtar;Assumption College;US
journals/iacr/BotrosKS19;Peter Schwabe;British University in Dubai;AE
journals/sensors/ZhangYWWZLLDWLZ16;Ding Yi Wang;Showa Women's University;JP
journals/tkde/SheTCC16;Jieying She;Tokyo Women's Medial College;JP
journals/cars/SternheimRNADIF21;Jay S. Wunder;Frederick University;CY
journals/corr/abs-1802-07351;Jack Valmadre;Newberry College;US
journals/ploscb/KouvarisCKBW17;Loizos Kounios;University of California, San Diego;US
journals/mia/ZreikLHWVVLI18;Nikolas Leßmann;University of Texas Medical Branch Galveston;US
journals/jfi/SiDY18;Wenjie Si;Hiroshima Jogakuin University;JP
journals/access/YuRWSSMLB22;David Reihs;Universität Hannover;DE
journals/sensors/YeunK17;Kyuoke Yeun;Universidad México Internacional;MX
journals/ploscb/FlynnCTOYOTL15;Jinyun Yuan;Kota Kinabalu Polytechnic;MY
journals/mia/WellsVANK96;Shin Nakajima 0002;Otto-Friedrich Universität Bamberg;DE
journals/ijon/FigueiredoAR12;Bernardete Ribeiro;Isfahan University of Technology;IR
journals/wc/YouWSGZC10;Dongming Wang 0002;Nalanda Open University;IN
journals/siamcomp/HenzingerKN16;Sebastian Krinninger;New Mexico State University;US
journals/ires/SamimiRWK17;William Webber;Samara State University of Teacher Training;RU
journals/sensors/LiZHL17;Lijian Liu;Samchok National University;KR
journals/ton/ShifrinMCGG20;Mark Shifrin;Medical Academy in Bialystok;PL
journals/tsg/MaACDDGHKMMORSSKO13;Daniel Olsen;Rice University;US
journals/iet-cvi/TuRWRYAHZ20;Sadaqat ur Rehman;Kyoto University of Education;JP
journals/iam/ChenZGLW21;Kem Z. K. Zhang;Puget Sound Christian College;US
journals/tpds/LiuJW05;Yuanshi Wang;Technological University (Kyaing Tong);MM
journals/softx/MilaniM16;Gabriele Milani;Moscow State University;RU
journals/ijait/TavakkoliNBN08;Mircea Nicolescu;Agnes Scott College;US
journals/corr/abs-2104-00058;Md. Saidur Rahman 0002;Kent State University;US
journals/eswa/NeggazHH20;Nabil Neggaz;Manhattan College;US
journals/wpc/CalhanC12;Celal Çeken;Technical University of Warsaw;PL
journals/ton/NeumayerZCM11;Gil Zussman;National Taiwan Ocean University;TW
journals/cera/DutraGKT10;Olivier Kuhn;American University;US
journals/jcss/BesslerFKMT11;Sandford Bessler;Finnmark University College;NO
journals/iot/RuckebuschGMHP18;Jeroen Hoebeke;Zagreb School of Economics and Management;HR
journals/aim/HayesFA94;Patrick J. Hayes;University of Wisconsin - Eau Claire;US
journals/ijst/MousaviRH19;Leila Mousavi;La Trobe University;AU
journals/ieicet/EndoNSKKH07;Kouki Nagamune;Vietnam National University of Agriculture;VN
journals/misq/VenkateshG10;Viswanath Venkatesh;College of Mount St. Vincent;US
journals/cim/YoungHPC18;Tom Young;Universidade do Sul de Santa Catarina;BR
journals/corr/abs-2110-09601;Jugal Garg;Columbia University;US
journals/soco/AguzzoliBV17;Stefano Aguzzoli;Donghua University, Shanghai;CN
journals/cstat/KlaschkaR21;Jenö Reiczigel;Universidade Federal de São Paulo;BR
journals/corr/abs-1301-0559;Richard Washington;Niigata University of Management;JP
journals/aci/LamerDDPVDFCB20a;Emmanuel Chazard;Warsaw School of Information Technology;PL
journals/complexity/KrishnanSFG18;Yi Shyh Eddy Foo;University of South Bohemia;CZ
journals/eswa/SongLPL12;Mi Jeong Song;Guizhou Normal University;CN
journals/corr/abs-2101-04051;Tianran Wang;Far East State Transport University;RU
journals/jcb/WangWCLX20;Ming Xiang;Corporación Universitaria Tecnológica de Bolivar;CO
journals/corr/BonnefoyERG14;Liva Ralaivola;Universidad Politécnica Salesiana;EC
journals/access/ChoiAAAAPNM20;Mohammed Abuhamad;Universität Koblenz-Landau;DE
journals/jcisd/PolishchukMAKMK09;Oleg G. Kolumbin;University of Western Australia;AU
journals/corr/abs-1809-08406;Weibing Deng;Universidad de Especialidades Turísticas ;EC
journals/siamco/BernardoMS10;Umberto Montanaro;Tumkur University;IN
journals/siamma/BarnardPR00;Roger W. Barnard;Gomel State Medical University;BY
journals/tac/BittantiCM99;Patrizio Colaneri;Southwest University;CN
journals/corr/abs-0710-5465;David Arroyo;Universidad Monsenor Oscar Arnulfo Romeo;SV
journals/amc/Hernandez-Veron21;Sonia Yadav;Western Delta University;NG
journals/corr/abs-2110-13626;Vera Karpova;Jumeira University;AE
journals/tgrs/GiannakisTLA19;Iraklis Giannakis;IE University;ES
journals/caaitrit/HaoCWLSCZ17;Zhentao Liu;College of Computer Science in Lodz;PL
journals/ijmi/FarzandipourNTJ21;Hamidreza Tadayon;Otemon Gakuin University;JP
journals/cn/LinSCSLIG15;David Lee;Life Chiropractic College West;US
journals/bmcbi/ZeebergLKERBBBLRWP11;Brian P. Brooks;Instituto Politécnico de Coimbra;PT
journals/tmc/KwonLYKYCHMNP15;Hayoon Yi;Qurtuba University of Science and Infromation Technology;PK
journals/mss/DenuitR10;Michel Denuit;University of Peshawar;PK
journals/access/LeeCLSZY21;Shih-Ching Yeh;Universitas 17 Agustus 1945 Surabaya;ID
journals/wicomm/CaoZLYZSC18;Ilsun You;Australian Catholic University;AU
journals/dsp/LiTYY18;Quan Yu;Fachhochschule für Oekonomie und Management (FOM);DE
journals/corr/abs-1802-09705;Tao Gu;University of the Free State;ZA
journals/eor/TrigeorgisT18;Lenos Trigeorgis;Universidad Tecnológica de México;MX
journals/midm/ParkCHSP20;Sung Phil Chung;Universitas Kristen Duta Wacana;ID
journals/ieicet/WatanabeMOYHIIK17;Hirokazu Ishino;Université de Toamasina;MG
journals/corr/ChenWCGXN15;Kan Chen;Yanbu University College;SA
journals/corr/abs-1911-03653;David Ríos Insua;Faulkner University;US
journals/ijmms/Aussenac-GillesG13;Nathalie Aussenac-Gilles;Cairo University;EG
journals/tcsv/GallantK01;Michael Gallant;Katholieke Hogeschool Leuven;BE
journals/corr/CampaniV14;Ruggero Vaglio;Universitas Kristen Indonesia Tomohon;ID
journals/neuroimage/GorrostietaOBS12;Jerome N. Sanes;Southwest University of Finance and Economics;CN
journals/isi/Miao0ZS18;Yu-Ling Song;Tokyo Medical College;JP
journals/ibmrd/CavalinGMOPRP15;Tiago Gomes Pessoa de Moraes;Metropolitan University;BD
journals/tim/LiLMZ20;Rui Ma 0007;Damghan University of Basic Sciences;IR
journals/corr/abs-1808-02122;Onur Afacan;Moshi University College of Cooperative and Business Studies;TZ
journals/ijoe/MaitiMKO14;Andrew D. Maxwell;University of North Carolina at Charlotte;US
journals/corr/abs-1902-06379;Yang Yu 0028;Dubai Pharmacy College;AE
journals/libt/TiseR15;Reggie Raju;Université Senghor d'Alexandrie;EG
journals/caee/ZhangZPHWJ22;Zhiyue Zhang;Henan Buddhist College;CN
journals/cj/SimaoP10;Alexandre Petrenko;The Leadership Institute of Seattle;US
journals/usenix-login/JohnsonW01e;Steve Johnson;Science University of Tokyo in Yamaguchi;JP
journals/tvlsi/SolomonMROA03;Ronny Ronen;University of Essex;GB
journals/jct/AbbottH72a;Norbert Sauer;Kyoto Gakuen University;JP
journals/ijmir/AhmedAM17;Sabri A. Mahmoud;Tehran University of Medical Sciences;IR
journals/tgrs/FengYLF15;Yue Yu 0005;Brock University;CA
journals/tit/FontaineP59;W. Wesley Peterson;State University of New York at Stony Brook;US
journals/thms/QuekSNOP14;Zhan Fan Quek;Shaikh Zayed University;AF
journals/ijssmet/BurgerKM10;Thomas Burger;Pohang University of Science and Technology;KR
journals/tc/IbrahimSC15;Marwa Shousha;University of Vermont;US
journals/sensors/JimenezMTMPFRCH20;Daniel Ferrusca;Universidad Andina Simón Bolívar;EC
journals/icl/SaranganGGA05;Venkatesh Sarangan;Centre Universitaire de Jijel;DZ
journals/cogsr/Ya-XingLYYH18;Yulin Gao;Institute of Teachers Education, Kota Bharu;MY
journals/siamsc/SheuWT99;S. F. Tsai;Universidad de Monterrey;MX
journals/access/BairagiMKMNAABA20;Mehedi Masud;Concordia University, River Forest;US
journals/scp/SoweCS14;Sulayman K. Sowe;ITT Technical Institute Maitland;US
journals/ijgi/AcharyaCXKNP18;Min Xu 0007;University of Reading;GB
journals/corr/abs-2002-06716;Michael W. Mahoney;Universidad Anáhuac del Sur;MX
journals/bmcbi/WangKSPT09;Sampo Pyysalo;Suzhou University;CN
journals/mis/AhmedYBK16;Safdar Hussain Bouk;Pjatigorsk State Linguistic University;RU
journals/adt/ZhangWLWS20;Wei Wang 0229;Polytechnic Institute of Bari;IT
journals/corr/abs-1910-10826;Petros G. Voulgaris;University of Applied Sciences Rapperswil;CH
journals/cse/SpotzS02;William F. Spotz;Ukrainian Academy of Banking;UA
journals/corr/abs-1811-10167;Zhuoran Ji;Bishkek Humanities University;KG
journals/corr/abs-2008-08278;Yi Yang 0001;Pitzer College;US
journals/paa/HuangYZZ15;Jia Zhou;Technological University (Pinlon);MM
journals/corr/abs-1302-6885;V. A. Baikov;Sophia University;JP
journals/corr/abs-1912-11334;Jens Lehmann 0001;Wesleyan University;US
journals/corr/abs-1803-08460;Shawn D. Newsam;Framingham State College;US
journals/prl/NingYWBDZ20;Shuai Zhang 0007;Escuela Superiore de Administración Pública;CO
journals/cssp/LiCLS16;Guanglu Sun;Northern Lights College;CA
journals/cphysics/WangWF08;Musheng Wei;FPT University;VN
journals/corr/HanedaTALWSLBLK16;Evangelos Mellios;University of Chieti;IT
journals/eswa/Reboiro-JatoGGLGPGF11;Juan F. Gálvez;Miami University of Ohio - Middletown;US
journals/ets/HwangHCL14;Nian-Shing Chen;National American University, Albuquerque;US
journals/tog/RoimelaAI06;Kimmo Roimela;Universidad NUR;BO
journals/wicomm/Garcia-Loygorri18;Juan Moreno García-Loygorri;Solapur University;IN
journals/itpro/CarvalhoM08;Rogério Atem de Carvalho;University of New Mexico;US
journals/ijwin/Sayrafian-PourY12;Kamya Yekeh Yazdandoost;Pedagogical University of Zielona Gora;PL
journals/itpro/AlsaeedyC20;Edwin K. P. Chong;International University for Science & Technology ;SY
journals/ijicc/HanXZWG19;Hongliang Gao;Graduate Theological Union;US
journals/jmiv/DeledallePSV21;Joseph Salmon;National Taiwan University;TW
journals/corr/abs-2005-07225;Taejin L. Min;Universiti Islam Sultan Sharif Ali;BN
journals/jsyml/NewmanT42;M. H. A. Newman;Universidad del País Vasco;ES
journals/nn/LuoUC97;Fa-Long Luo;Aimst University;MY
journals/jilp/ZhangZZ01;Zhao Zhang 0010;Fachhochschule Hannover;DE
journals/tcs/KlingeLL20;James I. Lathrop;Janus Pannonius University;HU
journals/tlt/CamachoGOFO20;M. Julia Flores;Tishreen University;SY
journals/cce/MartinezLSPEP15;Sergio Lucia;State University of New York at Binghamton;US
journals/isci/WangZLL20;Wei Li 0078;Universidad de Guanajuato, Campus León;MX
journals/ijwgs/MouriFN09;Toru Nakanishi 0001;Atlantic Union College;US
journals/it/EngelOEI00;Thomas Ertl;National Hualien Teachers College;TW
journals/corr/abs-2002-05200;Katherine A. Yelick;Sultan Mizan Zainal Abidin Polytechnic;MY
journals/access/JiaZLYGL19;Ya-Hui Jia;Universidad Rafael Landívar;GT
journals/air/BilalASS13;Momoh-Jimoh E. Salami;Tri-College University;US
journals/siamma/BotheP07;Jan Prüss;Westhill University;MX
journals/tip/ZhuSXW12;Zhan Song;Institut Catholique de Paris;FR
journals/amc/CunhaPON11;P. Roberto Oliveira;Punjabi University Patiala;IN
journals/csi/FongHL01;Chiew Tong Lau;Kigali Institute of Science & Technology;RW
journals/acj/GhousKHC15;Hamid Ghous;Gurukula Kangri University;IN
journals/tsp/CondoG17;Warren J. Gross;Ionian University Corfu;GR
journals/cogsci/VulGGT14;Thomas L. Griffiths;University of Padua;IT
journals/wc/FoxGCB98;Eric A. Brewer;National College of Chiropractic;US
journals/aarc/ApartsinS18;Inna V. Sidler;Technical University of Szczecin;PL
journals/remotesensing/BarwickLDWST20;Jamie Barwick;Northwest A&F University;CN
journals/tac/GaoSWW17a;Yong-Feng Gao 0001;Charles R. Drew University of Medicine and Science;US
journals/quantum/MagnificoDFPPE20;Giuseppe Magnifico;Liverpool John Moores University;GB
journals/corr/abs-2009-04612;Jiebo Luo;Emory University;US
journals/tie/RGBMJ17;Mariusz Malinowski;Veritas University;NG
journals/aeog/SantosMNDOSSSBS20;Salomão de S. Medeiros;Addis Ababa University;ET
journals/pvldb/ZhanSWPLWCLPZC19;Xiaoqiang Peng;Indian University;IN
journals/jfr/LePGF20;Pål Johan From;University of Insubria;IT
journals/ijon/LuJLSL15;Yuxuan Shen;Universidad de Puerto Rico, Utuado;PR
journals/corr/YiSCDLXR17;Daniel L. Rubin;Franklin University;US
journals/ecoi/MoritaTAKSMK20;Seitaro Aisu;Sylhet Engineering College;BD
journals/ijia/Amaro-CamargoGTM07;Emilio Arch Tirado;Arak University;IR
journals/ijis/PanD20;Yong Deng 0001;Carleton College;US
journals/corr/abs-1905-12580;Moritz Hardt;Kigali Institute of Science & Technology;RW
journals/ijbc/Al-KarkhiKSC20;Rudy Kusdiantara;Shanghai Ocean University;CN
journals/corr/abs-2108-06832;Xueqing Yan;Universidad de Colima;MX
journals/ar/EgashiraHHKK21;Ryo Kurazume;Universidade dos Acores;PT
journals/scn/TsengJY11;Rong-Hong Jan;Cankaya University;TR
journals/patterns/ZhangWLMG22;Xueqing Wang;National Technical University (Kiev Politechnical Institute);UA
journals/tsp/PawlakHW07;Zygmunt Hasiewicz;Universidad del Bajío;MX
journals/remotesensing/BadolaPRWBSJ21;Dar A. Roberts;Hitotsubashi University;JP
journals/mta/ChoSJS19;Wook Jang;Pedagogical University of Czestochowa;PL
journals/entropy/ZhangPK21;Xuze Zhang;University of Mobile;US
journals/corr/MorseALRE16;Jonathan Lawry;Universidad Nacional Jorge Basadre Grohmann;PE
journals/bmcbi/ChristoffelsBSKO06;Hans Komen;Bank Street College of Education;US
journals/corr/abs-1206-5124;Emilio Suárez-Canedo;Yanbu University College;SA
journals/corr/abs-1901-08723;Yu Cheng;Palmer College of Chiropractic;US
journals/ijwmip/RenSW20;Qing-dao-er-ji Ren;Eastern College;US
journals/js/ZhangDNJL15;Hong Liu 0002;John Paul the Great Catholic University;US
journals/ijis/CastroQPM15;Jorge Castro;Ittihad University;AE
journals/corr/GangopadhyayTJR15;Shanmuganathan Raman;Hyrcania Institute of Higher Education;IR
journals/corr/abs-1302-5186;Jorge Martinez;Takoradi Polytechnic ;GH
journals/nca/ChenZZL15;Jie Lu 0001;Escuela Nacional de Estudios Superiores Unidad León;MX
journals/tkde/ZhouD95;Xiao-Jia M. Zhou;Obong University;NG
journals/tods/SongGZWY21;Fei Gao;Escuela Colombiana de Carreras Industriales;CO
journals/neuroimage/HaegensCWHN14;Paul J. Harrison;Université Pierre et Marie Curie (Paris VI);FR
journals/corr/abs-2007-06063;Baihong Jin;Universitas Bunda Mulia Jakarta;ID
journals/corr/SanguinettiMP08;Michele Morelli;Siebold University of Nagasaki;JP
journals/access/LiLWGG19;Yang Liu 0069;Kokushikan University;JP
journals/cys/CuevasL14;Samuel Sepúlveda Cuevas;Rockhurst College;US
journals/tac/KumarGM93;Steven I. Marcus;Escuela Bancaria y Comercial;MX
journals/jcisd/MatsoukasCRPT13;Santiago Ríos;University of Kent at Canterbury;GB
journals/cbm/AldieriTABM20;Alessandra Aldieri;Senzoku Gakuen College;JP
journals/csur/JahanSNA19;Quamar Niyaz;Ecole Supérieure de Chimie Organique et Minérale;FR
journals/bspc/GhoshDCK21;Amit Konar;Russian State Geological Prospecting University ;RU
journals/tsmc/ChanC92a;Paul Y. S. Cheung;University of Texas Health Science Center at San Antonio;US
journals/iotj/WangZYLDY19;Man Lin;Texas Woman's University;US
journals/siamjo/ZhaoFL06;Yun-Bin Zhao;Ekiti State University;NG
journals/corr/ShenSSHTS14;Qinfeng Shi;University of Fine Arts Belgrade;RS
journals/ci/GuptaDB17;Kusum Deep;"Universidad Nacional Experimental de los Llanos Occidentales ""Ezequiel Zamora""";VE
journals/tac/FujimotoMS18;Toshiharu Sugie;Rasmussen College;US
journals/ercim/BernaschiCORV09;Massimo Bernaschi;Johnson & Wales University, Charleston;US
journals/access/ChenCZGL19;Zepeng Gao;Université de Kisangani;CD
journals/mia/SermesantRSCAHRLBRDHAR05;Derek L. G. Hill;Institute of Teachers Education, Kent;MY
journals/sensors/YanWWZY18;Zheping Yan;Siberian State Industrial University;RU
journals/sensors/MuroHJB21;Florian M. Heckmeier;Pittsburg State University;US
journals/corr/abs-2201-06889;He Zhang;Instituto Superior de Tecnologias Avançadas - ISTEC;PT
journals/ress/AktasMG01;Michel Ghosn;Universiti Teknologi Petronas;MY
journals/siamco/YinD03;Subhrakanti Dey;Delta International University;US
journals/datascience/SolovievBGKZ13;Jacques Zlotnicki;Université d'Auvergne (Clermont-Ferrand I);FR
journals/cacm/BusamE69;Vincent A. Busam;The Curtis Institute of Music;US
journals/corr/abs-1710-06425;Pieter Abbeel;Universidad de Alicante;ES
journals/corr/abs-1209-0999;Rocco Gasteiger;Nazarene Bible College;US
journals/tvt/YanYLMY18;Robert A. Malaney;Alpha Omega University;PK
journals/grid/RoblitzSR04;Cristina Aiftimiei;Sharif University of Technology, Kish Campus;IR
journals/apin/LinMD12;Yong Lin;Bridgewater College;US
journals/bioinformatics/ChuGFW05;Francesco Falciani;Asia Europe University;KH
journals/scirobotics/LiangWYCMLLLWQS21;Ying Liu;Culver-Stockton College;US
journals/jms/AminSGRANB20;Nadia Gul;Pontificia Universidad Catolica de Chile;CL
journals/ijbc/WuMZL18;Xinxing Wu;Johannes-Gutenberg Universität Mainz;DE
journals/infsof/SawyerS95;Pete Sawyer;Universitas Sarjanawiyata Tamansiswa;ID
journals/tie/YanLCSLM19;Yu Yan;Great Zimbabwe University;ZW
journals/cga/TamuraNTM07;Norimichi Tsumura;Volgograd State Pedagogical University;RU
journals/corr/abs-2110-13650;S. Sakthivelan;Saigon University;VN
journals/corr/KordonLBBFHHLLMPPRRTWW13;Yann Thierry-Mieg;Utica College;US
journals/trob/NayarIK90;Takeo Kanade;Rutgers, The State University of New Jersey - Camden;US
journals/cbsn/ZielhorstBVMTSS15;Helle Sinkbaek;Tokyo University of Agriculture and Technology;JP
journals/ijon/LiLHJ19;Yang Li;Semyung University;KR
journals/ipm/ChenSPAR20;Reza M. Parizi;Technical University of Zielona Gora;PL
journals/jim/LuxhojS97;James T. Luxhøj;Arizona State University, Tempe Campus;US
journals/corr/abs-2011-07978;Heikki Kahila;Universidad de Puerto Rico, Rio Pedras;PR
journals/tie/ShuaiHSGS17;Wen Huang;Södertörn University College;SE
journals/jcmse/LiuLSCW17;Jianguo Wang;University of Zürich;CH
journals/ijns/LinOWYC20;Rei-Cheng Yang;Argosy University - Hawaii;US
journals/corr/abs-1810-11937;Satvik Jain;Feng Chia University;TW
journals/ijwmip/AyacheE17;Céline Esser;Eastern University;BD
journals/staeors/WuLQZMLJ18;Yujia Ma;Baskent University;TR
journals/ijet/ZhangZQAC21;Ubaldo Comite;Polytechnic Ibadan;NG
journals/uais/RinglabenBP14;Ravic Ringlaben;Tarlac State University;PH
journals/taes/RisticKRG22;Du Yong Kim;Police Academy in Bratislava;SK
journals/cars/MullerRKSGBTRMM13;Hans-Peter Meinzer;Charisma University;TC
journals/corr/abs-2107-05285;Frank Wolter;University of Gadarif;SD
journals/corr/GuhaSK15;Shriram Krishnamurthi;University of Commerce Luigi Bocconi;IT
journals/icae/LertchuwongsaGZ12;Michèle Gouiffès;Nippon Institute of Technology;JP
journals/trob/LebastardAP11;Yannick Aoustin;Universidade Salgado de Oliveira;BR
journals/mta/TianLZLQFGF21;Yang Liu 0055;American InterContinental University - Ft. Lauderdale;US
journals/tcps/FengBSIK21;Menghong Feng;Mulungushi University;ZM
journals/wi/GhaffarF89;G. A. E. Fouad;Tezpur University;IN
journals/mj/LiLZ17;Zhenrong Li;Universidad Nacional de Luján;AR
journals/corr/abs-2202-01806;Ravi Tandon;Fourah Bay College, University of Sierra Leone;SL
journals/jstsp/AndreiCB19;Valentin Andrei;Kent State University - Tuscarawas;US
journals/concurrency/SimsiriTTW18;Natcha Simsiri;Les Roches International School of Hotel Management;CH
journals/bioinformatics/FuTFLZ12;Kai Fu;Hemwati Nandan Bahuguna Garhwal University;IN
journals/adhoc/MiaoHMBG15;Sonia Ben Mokhtar;Fachhochschule Krems;AT
journals/firai/HasebeMMAK21;Hideko Koshima;Samara State University of Teacher Training;RU
journals/tsp/YanG90;John C. Gore;Notre Dame Women's College;JP
journals/corr/ChengLCHZ15;Jizhong Zhao;Texas A&M International University;US
journals/comcom/NikasLDVPW06;Nikolaos L. Dellas;University of Greenwich;GB
journals/appml/BruzonG03;María S. Bruzón;Universidad de Nariño;CO
journals/nm/BergamMV03;Zoubida Mghazli;Mount St. Mary College;US
journals/jsce/DasMSMS16;Saikat Mookherjee;Allen University;US
journals/ton/LimHC05;Jennifer C. Hou;Universidad de la Fraternidad de Agrupaciones Santo Tomas de Aquino (FASTA);AR
journals/corr/SariyuceSPC14;Ali Pinar;Dimocritus University of Thrace;GR
journals/eor/KangO11;Yanfeng Ouyang;Université Kasdi Merbah Ouargla;DZ
journals/bioinformatics/XavierXMR15;Shizhong Xu;Sir Syed Institute Of Technology Islamabad;PK
journals/corr/abs-2006-12226;Sagie Benaim;Philosophisch-Theologische Hochschule SVD Sankt Augustin;DE
journals/corr/abs-1005-4021;Ramesh S. N. S. V. S. C.;Ahsanullah University of Science & Technology;BD
journals/iacr/AonoPW15;Lihua Wang 0001;Don State Agrarian University;RU
journals/dss/FornaciariG17;Michele Fornaciari;Universidade de Evora;PT
journals/ijgi/KranjcicMZR19;Milan Rezo;University of Mkar;NG
journals/fac/BarringerFGGO95;Richard Owens;University of Colorado at Denver;US
journals/corr/abs-2107-06871;Zheyu Yan;Southwestern Baptist Theological Seminary;US
journals/corr/abs-1811-01312;Senthil Mani;Pontificia Universidad Catolica de Chile;CL
journals/cib/BlaauwKJ014;Peter de Jonge;Universidad del Bío-Bío;CL
journals/midm/YanZLZSL21;Yuanzhe Zhang;Capital University Law School;US
journals/jors/HifiM06;Mhand Hifi;Trinity International University;US
journals/corr/abs-2109-01378;Per Runeson;Aquinas College;US
journals/iotj/ImteajTWLA22;Shiqiang Wang 0001;Seisen University;JP
journals/cg/AklemanCCXG11;Qing Xing;University of Nebraska - Lincoln;US
journals/jpdc/ZhangCSHZ18;Shu-han Cheng;Thunderbird School of Global Management;US
journals/symmetry/HeYG22;Jiong Yu;"Corporación Educativa Mayor del Desarrollo ""Simón Bolivar""";CO
journals/iacr/WisiolMSZ21;Nils Wisiol;Okayama Prefectural University;JP
journals/corr/abs-1810-00551;Talha Iqbal;American University of Antigua;AG
journals/jirs/AltH13;Elias Hermann;Kerala University of Fisheries and Ocean Sciences;IN
journals/corr/abs-2105-12428;Khalid Al-Najjar;University of Rhode Island;US
journals/access/YasserKMSK22;Ahmed Shaban Samrah;Franklin College Switzerland;CH
journals/ieiceta/WatanabeOGSS02;Shigeyoshi Goka;Latvian Academy of Arts;LV
journals/ijccc/WuDHD13;Yiqi Deng;University of Melbourne;AU
journals/siamdm/BodlaenderJK14;Stefan Kratsch;Community College of Denver;US
journals/tcas/TilleSMS04;Jens Sauerbrey;Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha;IN
journals/access/UsamaQRAYEHA19;Aunn Raza;Kazan State University of Medicine;RU
journals/corr/abs-1904-09544;Xuelong Li 0001;Kaunas Medical Academy;LT
journals/tcs/HaddadanIMNOST16;Naomi Nishimura;Rybinsk State Academy of Aviational Technology;RU
journals/neuroimage/BalstersCDPPRR10;Joshua H. Balsters;Universidad Autónoma Metropolitana;MX
journals/jcam/GurrisKT11;Marcel Gurris;Central Baptist College;US
journals/tsp/GuWW18;Ke Wu;Universidad de Puerto Rico, Rio Pedras;PR
journals/corr/abs-1711-08289;Jakob L. Andersen;Uganda Christian University;UG
journals/corr/ReboredoRCR14;Francesco Renna;Leon Kozminski Academy of Entrepreneurship and Mangement in Warsaw;PL
journals/lmcs/BreuvartMR18;Giulio Manzonetto;Oglethorpe University;US
journals/ejwcn/KillatH09;Moritz Killat;Universidad Latina;MX
journals/cma/YongYC11;Xuelin Yong;University of Technology Sydney;AU
journals/tmc/ChenGHWRHW20;Wen Hu;Swiss Business School Zurich (SBS);CH
journals/talip/AltakroriIFDT19;Benjamin C. M. Fung;"National Academy of Music ""Pantcho Vladigerov""";BG
journals/iotj/GuoZSLC19;Ruhan Zhuang;Tohoku Fukushi University;JP
journals/corr/abs-1804-03533;Sang Wu Kim;Clearwater Christian College;US
journals/ijcv/AftabHT15;Khurrum Aftab;Aurora University;US
journals/corr/abs-1808-00852;Harri Pennanen;Hachinohe University;JP
journals/cma/KeimaneshRCJ11;Mohammad Keimanesh;Universidad Metropolitana;PR
journals/corr/abs-2102-11207;Sarah Delgado Rodriguez;University Campus Suffolk;GB
journals/corr/HassanzadehMH16;Hamid Reza Hassanzadeh;Technische Universität Berlin;DE
journals/neco/FreundNS10;Nigel G. Stocks;University of South Alabama;US
journals/remotesensing/ChetanDAGHROD20;Andrei Dornik;Hotelschool The Hague;NL
journals/cmpb/CelebiC10;Ömer Cengiz Çelebi;University of Northern Bahr El-Ghazal;SS
journals/iet-net/YanWPL15;Zhiwei Yan;University of Music and Fine Arts;IN
journals/corr/abs-1903-00206;Zhifeng Zhao;Hatyai University;TH
journals/cys/LarreTMST06;Juan Frausto Solís;Universidad del Istmo;GT
journals/phycomm/CaiWHZS16;Shengli Zhou;Technological Education Institute of Epiros;GR
journals/jcsc/PangSXY18;Zaifeng Shi;Toyama University of International Studies;JP
journals/remotesensing/WardCBCSF20;Maximilian Brell;Universitas Islam Nusantara;ID
journals/corr/abs-2107-01516;Surya Kant Sahu;Polish Open University in Warsaw (WSZ/POU);PL
journals/corr/abs-2106-14248;Huazhu Fu;"University for Information Science and Technology  ""St. Paul The Apostle"" ";MK
journals/corr/PereiraBD15;Pedro O. Pereira;Technological University (Hmawbi);MM
journals/jcc/IoriFMC09;Rosa Di Felice;Heriot-Watt University;GB
journals/cad/GhoshBG08;Y. Bhandari;Fachhochschule Jena;DE
journals/corr/abs-2002-03125;Tanvir Zaman Khan;Oxford Brookes University;GB
journals/corr/abs-2110-07004;Yingbin Liang;Sakarya University;TR
journals/corr/abs-1709-02788;Earlence Fernandes;Cranbrook Academy of Art;US
journals/jcam/BultheelHN15;Olav Njåstad;Niigata College of Pharmacy;JP
journals/ieicet/KhemapatapanBA05;Watit Benjapolakul;Montana State University;US
journals/software/HallBBGC11;Tracy Hall;Darul Takzim Institute of Technology;MY
journals/corr/abs-1801-04920;Yasutada Oohama;Rutgers, The State University of New Jersey;US
journals/corr/abs-0801-0678;Joël Chevrier;Northeastern Ohio University College of Medicine;US
journals/corr/abs-1006-1401;Xiutao Zang;Universitas Siliwangi;ID
journals/tvt/TengCLYL21;Yuanyuan Cao;Lingnan University;HK
journals/ojcomps/TranTWH22;Jiankun Hu;Chongju National University of Education;KR
