key;author;employer;country
conf/re/FilhoLRS13;Adriana Rodrigues;Batterjee Medical College;SA
journals/corr/abs-2108-10489;Jan Friso Groote;Inner Mongolia University;CN
conf/icitst/PleteaSVP15;Daniel Pletea;Taj International College;MY
conf/apbc/WangOOT03;Beng Chin Ooi;Kazakh British Technical University;KZ
conf/micro/MalladiSGLLH12;Benjamin C. Lee;Fred Hutchinson Cancer Research Center;US
conf/assets/HailpernKDH10;James Halle;Millikin University;US
conf/bibm/BilottaBPPCCDPC19;Amerigo Conte;Nortre Dame Seishin University;JP
conf/acm/GrevilleS85;Edgar M. Greville;Zhengzhou University of Technology;CN
conf/iicai/SamuiD07;Pijush Samui;Logan College of Chiropractic;US
conf/dsn/AdariGB19;Kevin R. B. Butler;National Transport University;UA
conf/icmc/KirkeM08;Alexis Kirke;Islamia University of Bahawalpur;PK
conf/gecco/BredecheDM17;Jean-Baptiste Mouret;Universidad Central de Venezuela;VE
conf/pam/LakshmananSRS10;Karthikeyan Sundaresan;Instituto Superior de Línguas e Administração;PT
conf/ecows/LallaliZCH08;Ana R. Cavalli;Raghebe Esfahani University;IR
conf/nss/ZhengLA15;Aytac Azgin;Universitas Bunda Mulia Jakarta;ID
conf/sigdoc/HenriquesR08;Delfim Rego;State Engineering University of Armenia;AM
conf/3pgcic/YangLCKK18;Chan-Fu Kuo;Baker College of Muskegon;US
conf/idaacs/ZhuravskaO21;Iryna Zhuravska;ITT Technical Institute West Covina;US
conf/apsipa/WaqasF20;Muhammad Waqas;Fukushima Medical College;JP
conf/mmvr/LovquistOOBSA11;Donnchadh Oh'Ainle;Nepal Sanskrit University;NP
conf/siggraph/GeigerRSH05;John Helms;Comrat State University;MD
conf/icml/WierstraW04;Daan Wierstra;Truman College;US
conf/sdm/CaoB07;Daniel Boley;Universidad Militar Nueva Granada;CO
conf/wcet/Zolda08;Michael Zolda;Universidade Nova de Lisboa;PT
conf/icnc/ZhaoYCS15;Hongxi Yin;Flinders University of South Australia;AU
conf/icalp/GuhaIMS02;Martin Strauss 0001;Shanxi Agricultural University;CN
conf/rocling/HungSL17;Shih-An Su;Vongchavalitkul University;TH
conf/iccais/GuoSC18;Ning Chen;God's Bible School and College;US
conf/opodis/SpearDMS08;Luke Dalessandro;Changchun Teachers College;CN
conf/siggraph/WejchertH91;David R. Haumann;Université Virtuelle de Tunis;TN
conf/iecon/FilonenkoHJ14;Alexander Filonenko;Universitas Kristen Duta Wacana;ID
conf/cec/Lucas04;Simon M. Lucas;Fachhochschule Augsburg;DE
conf/haptics/CulbertsonDK14a;Heather Culbertson;Tufts University;US
conf/ismvl/SheikholeslamiGH96;Ali Sheikholeslami;Jacobs University Bremen;DE
conf/cdc/AlonsoBFMC14;Catherine Bonnet;Kyorin University;JP
conf/mmar/KanamoriI15;Keigo Iwagami;Al-Isra University;JO
conf/igarss/WatanabeKHFS11;Keiji Kushida;Wilberforce University;US
conf/replication/Birman10;Ken Birman;Corporación Universitaria de Ibagué (CORUNIVERSITARIA);CO
conf/se/JohanssenKBP20;Anja Kleebaum;Nazarene Bible College;US
conf/ijcnn/AlamVI16;Khan M. Iftekharuddin;Kocaeli University;TR
conf/IEEEcca/Munoz-VazquezPSGI14;Aldo-Jonathan Munoz-Vazquez;Kandahar University;AF
conf/amia/JiangOES03;Akira Endoh;Aquinas College;US
conf/smc/MulgundHKZ98;Greg L. Zacharias;Shanghai Television University;CN
conf/gsr/Shortis12;Mark Shortis;University of Birmingham;GB
conf/sefm/GoldsmithC10;Michael Goldsmith;De La Salle University;PH
conf/IEEEcca/SenouciBBBO14;Abdelkader Senouci;La Sierra University;US
conf/iscas/KimSH17;Jennifer Hasler;Universidade de Mogi das Cruzes;BR
conf/aaai/DiamondNG82;M. D. Diamond;Universidad Central de Las Villas;CU
conf/sigmod/KabraRS06;Govind Kabra;Pioneer International University;KE
conf/avss/KimKCSKHK10;Bonghyup Kang;National Tsinghua University;TW
conf/lm/FernandoVC13;Alexander W. Churchill;State University of New York at New Paltz;US
conf/ideal/MouCYZ19;Hujun Yin;Kaluga State Pedagogical University;RU
conf/sigdial/KohnWSTHK20;Alexander Koller;Guru Nanak Dev University;IN
conf/roedunet/SanduS21;Cristian Sandu;Westminster College Fulton;US
conf/candt/ConcilioLSS17;Anna De Liddo;Universidad Católica Boliviana, Cochabamba;BO
conf/islped/KimKS17;Doyun Kim;Yeungnam University;KR
conf/vrml/BrutzmanMZ95;Donald P. Brutzman;Arizona State University, West Campus;US
conf/isscc/FickDGKSFSLKLWCMSB12;Bharan Giridhar;Grace Bible College;US
conf/ijcai/RubinB77;Aviel D. Rubin;Brandon University;CA
conf/embc/JelinekRCGW11;Anderson Rocha 0001;University of Sulaimania (Kurdistan Region);IQ
conf/eusipco/NielsenGHMJJ15;Jesper Kjær Nielsen;Université Mohammed V - Agdal;MA
conf/ictd/KuriyanR07;Isha Ray;Tsurumi University;JP
conf/uai/KapoorH07;Ashish Kapoor;Rostov State University;RU
conf/ipccc/ZhangWY19;Jing Yang;Ringling College of Art and Design;US
conf/www/Amer-YahiaKKLZ17;Laks V. S. Lakshmanan;Dhirubhai Ambani Institute of Information and Communication Technology;IN
conf/nips/MikaRWSSM99;Alexander J. Smola;Soonchunhyang University;KR
conf/memea/MatiasCMM14;Alexandre Manuel Mota;Ritsumeikan University;JP
conf/infocom/ErgencO19;Doganalp Ergenç;Andrew Jackson University;US
conf/iita/DingZLYRL07;Ansong Yao;Universiti Darul Iman;MY
conf/ccta/EgelandLOVHP18;Alexey Pavlov;Indiana University-Purdue University at Fort Wayne;US
conf/digra/Eaton05;Isabelle Eaton;Universidad El Bosque;CO
conf/fit/AliYRAL19;Huo Yingge;St. Andrew's University;JP
conf/rvsp/WangWYLD15;Chenyang Lei;Nara University;JP
conf/iwssip/Pham15;Minh Hoan Pham;Universidade de Aveiro;PT
conf/itng/KayaA10;Ferda Nur Alpaslan;Salam University;AF
conf/nldb/Galicia-HaroGB04;Alexander F. Gelbukh;Niigata University;JP
conf/mmvr/Kersten-OertelCDSC12;D. Louis Collins;Fujian University of Traditional Chinese Medicine;CN
conf/amcc/LessardKR13;Anders Rantzer;Providence University;TW
conf/rws/AdelH13;Hany F. Hammad;Polish-Japanese Institute of Information Technology in Warsaw;PL
conf/icpp/PramanickK91;Ira Pramanick;Universidade Paulista;BR
conf/ecai/DennisF14;Louise A. Dennis;IDRAC (Institut de recherche en action commerciale);FR
conf/fm/WaldenS96;Kaisa Sere;Katowice School of Economics;PL
conf/gistam/GallardoM17;Javier Martinez-Vega;Antioch New England Graduate School;US
conf/chi/VaughanC07;Catherine Courage;Plymouth State College;US
conf/egov/DiranV20;Anne Fleur van Veenstra;Wakayama University;JP
conf/isbi/ElbischgerB07;Horst Bischof;Hohai University Changzhou;CN
conf/wsc/DiekerK12;A. B. Dieker;Salahddin University (Kurdistan Region);IQ
conf/rcis/Rosec13;Olivier Rosec;Universidad Central;CL
conf/afips/Hamblen78;John W. Hamblen;Al-Islah University;LB
conf/siggraph/LefebvreTTVW09;Charles-André Lefebvre;Ufa State Aviation Technical University;RU
conf/avi/LuceroAM08;Andrés Lucero;St. Francis Medical Center College of Nursing;US
conf/europar/TchiboukdjianDGMR10;Bruno Raffin;CollegeAmerica, Denver;US
conf/infocom/KarK01;Alexander Keller 0002;National University of Kiev-Mohyla Academy;UA
conf/ppig/TurnerWZE05;Alastair Weakley;Pharos International University;EG
conf/sdm/XiongSHKMY04;Hui Xiong 0001;Tongji Medical University;CN
conf/percom/KatasonovP10;Artem Katasonov;Chiba Institute of Technology;JP
conf/saint/NowickiSMWM11;Aniela Mrugalska;Yan'an University;CN
conf/larc/SteffensHB17;Cristiano Rafael Steffens;"Academy of Arts ""George Enescu"" Iasi";RO
conf/sigmod/CaseyO74;I. M. Osman;Chittagong University of Engineering and Technology;BD
conf/ekaw/WiratungaC00;Nirmalie Wiratunga;Gombe State University;NG
conf/iscc/NicopolitidisPP09;Andreas S. Pomportsis;Ilsa Independent College;
conf/ecis/HalarisBPM01;Christos Halaris;Mongolian State University of Agriculture;MN
conf/acssc/WangWSC11;Guohui Wang;Ecole Nationale Supérieure de Physique de Marseille;FR
conf/iros/LeeP13;Jaeyeon Lee 0003;Taraba State University;NG
conf/metrics/KhoshgoftaarS02;Naeem Seliya;Christian-Albrechts-Universität Kiel;DE
conf/hci/SalinasQSM15;Eduardo González Mendívil;Babol University of Medical Sciences;IR
conf/ecis/Mihale-WilsonZH17;Cristina Mihale-Wilson;Sikkim Manipal University of Health, Medical and Technological Sciences;IN
conf/eurosp/KerkoucheACG21;Claude Castelluccia;Husson College;US
conf/amcis/RiceAP21;Kaveh Abhari;Mount St. Mary's College Maryland;US
conf/icse/GroherSV08;Christa Schwanninger;Hamamatsu University School of Medicine;JP
conf/mindtrek/NaukkarinenSBK09;Andrea Botero;Cyprus International Institute of Management (CIIM);CY
conf/hci/DiamondHSBCLA21;Ajaz Hussain;Dammam Community College;SA
conf/atal/BoureanuCL10;Alessio Lomuscio;Tokyo Kasei University;JP
conf/icecsys/ZicariCP06;Paolo Zicari;University of Kansas;US
conf/chiplay/BirhanuR17;Amare Birhanu;Universidad Argentina de la Empresa;AR
conf/atsip/Aicha18;Anis Ben Aicha;Universidad de Costa Rica;CR
conf/iccsa/HassimG13;Rozaida Ghazali;Ecole Nationale des Ponts et Chausees;FR
conf/etfa/SohailU07;Marcello Ulieru;University of Venda;ZA
conf/etfa/TrainiABL20;Emiliano Traini;University of Information Technology and Management in Rzeszow;PL
conf/casc/Kovalev99;Vladimir F. Kovalev;City University of New York, Hunter College;US
conf/icra/HamiltonWB96;Deirdre L. Hamilton;Institute of Teachers Education, Tun Hussein Onn;MY
conf/icton/CastoldiGSCRSPM18;A. Morea;Greenville College;US
conf/rtss/SyedEC92;A. Syed;Chongqing Education College;CN
conf/or/GrotschelKRT02;Jörg Rambau;Millersville University of Pennsylvania;US
conf/iccnc/BandyopadhyayB13;Abhijan Bhattacharyya;Ecole Nationale Supérieure de Chimie de Clermont-Ferrand;FR
conf/globecom/YangH11;Ou Yang;Meiji University of Oriental Medicine;JP
conf/icc/Abou-KhousaEG04;Ali Ghrayeb;Université de Toulouse;FR
conf/IEEEcit/QureshiMK10;Basit Qureshi;Fachhochschule Gelsenkirchen;DE
conf/icdl-epirob/BergmannBB11;Christina Bergmann;Technische Universität München;DE
conf/icecsys/GarciaVFVR12;Belén Pérez-Verdú;Fachhochschule Ravensburg-Weingarten;DE
conf/mmsp/SchorrKP04;Andreas Kassler;St. Michael's College;US
conf/i2mtc/SantosAMVHC17;Caio L. G. de S. Alves;Nordic School of Public Health;SE
conf/ieeesec/JainZZAJSBG20;Ganesh Ananthanarayanan;University of New York in Prague;CZ
conf/icip/BahrounBB10;Nozha Boujemaa;Lagos State Polytechnic;NG
conf/icdar/SinghK21;Sergey Karayev;Warsaw School of Economics;PL
conf/issac/Sullivant12;Seth Sullivant;Walter Sisulu University for Technology and Science;ZA
conf/fedcsis/TudoroiuZTB19;Dumitru Dan Burdescu;Ohio University - Southern;US
conf/pdpta/LukkienTVP02;Johan J. Lukkien;National University of Computer & Emerging Sciences;PK
conf/ijcai/VoZ15;Duy-Tin Vo;Kyushu International University;JP
conf/wims/BanosSJCM12;Alexandra I. Cristea;Pontificia Universidad Catolica de Chile;CL
conf/sigir/MinLLSJ12;Cristover Lopes;Plymouth State College;US
conf/lcpc/HukerikarE16;Christian Engelmann;University of East Asia;JP
conf/ches/Shamir99;Adi Shamir;Kazak American University;KZ
conf/fruct/ZimenkoAAKSFK21;Anastasiya A. Krylova;Ritsumeikan University;JP
conf/IEEEicics/XuGC15;Chee-Cheon Chui;Lillehammer University College;NO
conf/kdd/LakkarajuASMBGA15;Carl Shan;Medical College of Ohio;US
conf/icacci/SharmaSK16a;Jugal K. Kalita;Kobe Women's University;JP
conf/mediaeval/ThambawitaJRHHJ18;Dag Johansen;Katholische Fachhochschule Berlin (KFB);DE
conf/cav/ChengRS13;Chih-Hong Cheng;National Institute of Technology Kurukshetra;IN
conf/iecon/RokadeBAM15;B. Bandyopadhyay;Universidad de Los Andes;VE
conf/mrc/VogelGACK02;Alexander L. Gutierrez;Instituto Superior de Gestão - ISG;PT
conf/smartgridcomm/KallitsisMT15;George Michailidis;Himachal Pradesh Agricultural University;IN
conf/esws/ConroyBOL09;Colm Conroy;University of Economics in Bratislava;SK
conf/kbse/MorelA03;Brandon Morel;Institute of Teachers Education, Sultan Mizan;MY
conf/nips/PeterDHN17;Boaz Nadler;St. Petersburg State Forest-Technical Academy;RU
conf/med/PereiraK16;Karl Heinz Kienitz;Dijla University College;IQ
conf/intenv/LokeE10a;Kar-Seng Loke;Universiteit Gent;BE
conf/interspeech/PotamitisF05;Ilyas Potamitis;Viterbo College;US
conf/robot/LimeiraPKSL19;André Schneider de Oliveira;Kiriri Womens University of Science and Technology;KE
conf/aaai/ZhangW0L0X19;Ming Zhou 0001;Fundação Educacional de Ituverava;BR
conf/icc/JinK01;Aleksandar Kavcic;University of Kentucky;US
conf/interspeech/FotedarG17;Gaurav Fotedar;Florida University of Medicine;US
conf/cibcb/BlayneyWZA09;Francisco Azuaje;PTPL College;MY
conf/globecom/HosseiniPNCPT21;Antonio Napoli;Canadian College of Business & Computers;CA
conf/adbis/BeckerRS02;Duncan Dubugras A. Ruiz;Xi'an Jiaotong University;CN
conf/latice/HamidP14;Huzaimi Bin A. Hamid;Christian Brothers University;US
conf/finrec/Leo16;Pietro Leo;Allama Iqbal Open University;PK
conf/isie/MarutaIK13;Fujio Kurokawa;University of Plovdiv;BG
conf/medbiometrics/JiaHGL10;Jie Gui;York University;US
conf/spawc/Abu-ShabanMGO13;Björn E. Ottersten;Université de La Rochelle;FR
conf/visualization/WijkT01;Alexandru C. Telea;Islamic Azad University, Falavarjan ;IR
conf/iccve/RiedlENARL19;Andreas Allgayer;Siena Heights University;US
conf/aaai/MacIntyreST94;John MacIntyre;Fondation Universitaire Luxembourgeoise;BE
conf/acfie/LiC10a;Min Li;Sauder School of Business;CA
conf/amcis/Kamal10;Muhammad Kamal;Chao Yang University of Science and Technology;TW
conf/tale/CaoPCCX21;Bee Teck Png;University of Piraeus;GR
conf/mc/NovakBZ12;Jasminko Novak;University of Kordofan;SD
conf/iccve/Phan-HuySS13;Dinh Thuy Phan-Huy;Ecole Supérieure d'Ingénieurs de Marseille;FR
conf/isorc/Liu17;Xiteng Liu;Université Vincennes Saint-Denis (Paris VIII);FR
conf/mc/KreyRCNHRL16;Alexander Rossmann;Université de Tunis;TN
conf/icls/Duvall20;Matthew Duvall;Virginia Intermont College;US
conf/gi/Winkler83;Gottfried Winkler;University of Wales, Swansea;GB
conf/space/BhasinM16;Debdeep Mukhopadhyay;University of Massachusetts at Lowell;US
conf/cvip/Roy018;Priyanka Roy;St. Francis College, Brooklyn Heights;US
conf/apccas/YonedaISHKN14;Hiroshi Saito;"National Academy of Music ""Pantcho Vladigerov""";BG
conf/fuzzIEEE/SongZLL20;Guangquan Zhang 0001;Ohio Wesleyan University;US
conf/icde/AoLWZH17;Fuzhen Zhuang;West Coast University;US
conf/adbis/Matias08;Yossi Matias;Vanguard University of Southern California;US
conf/mass/GomesC06;Hyeong-Ah Choi;University of Piraeus;GR
conf/cgiv/FierroLH10;Massimo Fierro;Aleksander Zelwerowicz State Theatre Academy;PL
conf/icse/ScharfA13;Andreas Scharf;Perak Islamic College;MY
conf/podc/Taubenfeld12;Gadi Taubenfeld;University of Kuopio;FI
conf/euc/ViriyasitavatM10;Andrew P. Martin;Universidad Pablo de Olavide;ES
conf/interspeech/Pozas-Alvarez91;Jose A. Pozas-Alvarez;International Theravada Buddhist Missionary University;MM
conf/sc/MdMMMGHKAA21;Alexander Heinecke;Shantou University;CN
conf/is/GeseKM12;Alojz Mészáros;Southwestern Adventist University;US
conf/emnlp/ParkT19;Chan Young Park;University of Greenland;GL
conf/iccad/ChenPKP11;Chia-Hsin Owen Chen;Lebanon Valley College;US
conf/miip/YanZ03;Jia-yong Yan;Moscow State University of Geodesy and Cartography;RU
conf/icstm/HarrigerW00;Alka Harriger;Hubei University;CN
conf/icig/LiuL09a;Haisheng Li;Volgograd Medical Academy;RU
conf/biostec/SorianoGCMTTMS21;Allure Migy Daidelle Tanquintic;Tarim University;CN
conf/icfhr/KanounELA02;Abdellatif Ennaji;Chia Nana College of Pharmacy and Science;TW
conf/wacv/KimYMNM18;Gérard G. Medioni;State University of New York College at Cortland;US
conf/ccnc/KawamotoKKS10;Ema Kawamoto;Ural State Academy of Law;RU
conf/icb/LeK19;Ha A. Le;Universidad Nacional del Noroeste de la Provincia de Buenos Aires;AR
conf/sigmod/ChenWLL09;Wei Wang 0011;Gordon Conwell Theological Seminary;US
conf/or/PapapanagiotouM14;Luca Maria Gambardella;Jilin University;CN
conf/iccel/NikolicIPM17;Ivana Nikolic;Sultanah Bahiyah Polytechnic;MY
conf/agents/HausteinLS00;Christian Schwering;Mayo Graduate School;US
conf/vlsid/Clark07;C. J. Clark;Canadian Sudanese College;SD
conf/ijcnlp/LiHZTSW08;Guohua Zhang;Universidad del Pacifico;PE
conf/mfi/KrupkeNW014;Dennis Krupke;South Dakota State University;US
conf/icpads/CrispoSMB05;Bruno Crispo;DeVry Institute of Technology, Columbus;US
conf/bigdataconf/DavoudiC16;Anahita Davoudi;Port Said University;EG
conf/vehits/LieskovskuMZ20;Ales Lieskovsky;Kigali Institute of Science & Technology;RW
conf/smc/ChienHH04;Been-Chian Chien;Universidade Moderna de Lisboa;PT
conf/ride/RadekeS95;Elke Radeke;Addis Ababa Science & Technology University;ET
conf/amcc/Censi16;Andrea Censi;University of St. Thomas, Houston;US
conf/iasse/ShuaiLWX05;Dianxun Shuai;Tarlac State University;PH
conf/euromicro/GallinaJMP12;Barbara Gallina;Kanpur University;IN
conf/globecom/MalmircheginiRM08;Mehrzad Malmirchegini;Kyungil University;KR
conf/icapr/ThiyagarajanR09;S. Thiyagarajan;Universidad Nacional de Colombia;CO
conf/pods/HuTY17;Ke Yi 0001;Zhejiang Gongshang University;CN
conf/isvc/GaoZZ06;Caiming Zhang 0001;Universitas Ibn Chaldun Jakarta;ID
conf/igarss/Camps09;Adriano José Camps Carmona;Universidade de Marília;BR
conf/ijcai/MustafaLLK21;Antoine Ledent;Warren Wilson College;US
conf/ofc/PengBSHHBRHAMSN20;Ajey Jacob;Averett College;US
conf/metroi/RosaJBB18;Ferrucio de Franco Rosa;Georgia Southern University;US
conf/ssci/HinderVBH21;Barbara Hammer;Yukon College;CA
conf/fdtc/SchmidtH08;Christoph Herbst;Chhatrapati Shahu Ji Maharaj University;IN
conf/igarss/HuangDR21;Corneliu Octavian Dumitru;University of South Carolina;US
conf/ofc/YoshidaMKNTTRYT14;A. Maruta;Islamic Azad University, Ahar;IR
conf/miip/RahniLWGG10;Ashrani Aizzuddin Abd. Rahni;Hanoi University of Science & Technology;VN
conf/icassp/Murray-BruceD15;John Murray-Bruce;University of Colorado at Boulder;US
conf/ica/BofillM06;Enric Monte;Universidad del Tolima;CO
conf/icnsc/AlAbdulkarimMLF14;Eric Molin;University of Southampton;GB
conf/aaai/PanCAN20;Boxiao Pan;University of Macedonia;GR
conf/springsim/WeissneggerPSKR17;Christian Kreiner;Kokugakuin University;JP
conf/itcc/Tosun05a;Ali Saman Tosun;Université François Rabelais de Tours;FR
conf/isbi/UedaI0STFA19;Hiroshi Fukuda;Omsk State Transport University;RU
conf/eucc/GusrialdiQS15;Azwirman Gusrialdi;Tennessee State University;US
conf/icnc/WuQW008;David Zhang 0001;Fairleigh Dickinson University, Florham-Madison Campus;US
conf/soli/UrruBE17;Augusto Urru;Panteios University of Economics and Political Sciences Athens;GR
conf/wodes/CaiW16;Kai Cai;Institut des Sciences de l'Ingénieur de Clermont-Ferrand;FR
conf/ifip11/FosterSTW02;Frank Siebenlist;Trent University;CA
conf/cec/HuY13;Gary G. Yen;Mennonite College of Nursing;US
conf/edm/FranciscoA15;Ana Paula Ambrosio;Sohar University;OM
conf/soda/FakcharoenpholHR03;Chris Harrelson;Sree Sankaracharya University of Sanskrit;IN
conf/codit/CeschiaABA19;Adriano Ceschia;Institute Of Technology, Australia;AU
conf/icccn/JoeKH07;Inwhee Joe;National Chung Hsing University, Taichung;TW
conf/cvpr/HuGZDW18;Han Hu 0004;Universidad Autónoma de Aguascalientes;MX
conf/accv/YiLL14;Dong Yi;Arkansas State University, Mountain Home;US
conf/cscn/RatasukMZRK16;Jussi-Pekka Koskinen;Higher School of Psychology;LV
conf/globecom/HuangWW13;Hsiao-Chun Wu;Brunswick Community College;US
conf/seke/LiLJJ13;He Li;Cleveland State University;US
conf/globecom/JeongSW10;Hyundong Shin;Bukkyo University;JP
conf/ranlp/DinuSN13;Liviu P. Dinu;Universidad Bellas Artes;CO
conf/aaaiss/QuPP06;Andrea La Pietra;Morehead State University;US
conf/lm/PearsonA14;Martin J. Pearson;Universidad Nuestra Senora de La Paz;BO
conf/coling/MizoguchiY80;Akihiko Yamamoto;Lamphun College of Agriculture and Technology;TH
conf/europar/Mehnert-SpahnRSM09;Christine Morin;Manipal University;IN
conf/pimrc/El-AmineHIN19;Ali El-Amine;Helsinki University of Technology;FI
conf/cdc/FioriniGRP10a;Andrea Gasparri;Universidad de Los Andes;CO
conf/icra/AnupojuSO04;Chandra Mouli Anupoju;Ecole Nationale d'Ingénieurs des Travaux Agricoles de Bordeaux;FR
conf/IEEEssd/BouazzaAH21;Fekkak Bouazza;Kyungwon University;KR
conf/nips/HassidimKS20;Avinatan Hassidim;Tikrit University;IQ
conf/siggraph/YanakaKH13;Motofumi Hattori;Dogus University;TR
conf/dars/BrentYS21;Chengzhi Yuan;Bharathiar University;IN
conf/is/SaariRH20;Mika Saari;Guangzhou Academy of Fine Art;CN
conf/cogsci/SkiltersBKA11;Girts Burgmanis;University of Worcester;GB
conf/asist/Sugie14;Noriko Sugie;Universidad de Ciencias Empresariales y Sociales;AR
conf/acl/IvanovaOO13;Angelina Ivanova;Warren Wilson College;US
conf/cade/Howe88;Douglas J. Howe;Amravati University;IN
conf/dcc/Shun15;Julian Shun;Pitzer College;US
conf/wafr/JohnsonMM08;Elliot R. Johnson;University of Burdwan;IN
conf/lm/CacuccioloCCL14;Cecilia Laschi;University of Tehran;IR
conf/airs/LimC05;Jean-Pierre Chevallet;Federal Urdu University of Arts,Science and Technology;PK
conf/ahfe/FrommZPA17;Christian Plegge;Institut National Supérieur de Formation Agro-Alimentaire;FR
conf/hotstorage/ShenCJS16;Feng Chen 0005;Caucasus University;GE
conf/wsdm/Thompson12;Brian Thompson;Kazan State University of Medicine;RU
conf/icce-berlin/KohnenKH12;Christian Köbel;University of Louisville;US
conf/mhci/RappCFHS19;Amon Rapp;Queens University;BD
conf/chi/CarrascoKM17;Eunyee Koh;Kyushu Sangyo University;JP
conf/icccn/SalyersSP08;Aaron Striegel;British Columbia Open University;CA
conf/iswcs/JinGM10;David Grace;Chinju National University;KR
conf/iics/CasparVH10;Matthias Vodel;Warsaw School of Economics;PL
conf/case/MitschkeUS18;Marcel Mitschke;Seoul National University;KR
conf/ersa/SmithS03;Austars R. Schnore;University of Wamia and Masuria in Olsztyn;PL
conf/ics/SunaharaT87;Hideki Sunahara;Birla Institute of Technology, Ranchi;IN
conf/serp/ChenM04;Jiao Chen;International School of Business Management;CH
conf/ifm/BaumeisterZ00;Alexandre V. Zamulin;Institute of Latin American Studies, University of London;GB
conf/sebd/PoggiR07;Antonella Poggi;Pamir University;AF
conf/interspeech/Garcia-VareaCN98;Francisco Casacuberta;Afyon Kocatepe University;TR
conf/aspdac/YangPK95;Beomsup Kim;Universidad de Puerto Rico, Aguadilla;PR
conf/iscid/GuoZ17a;Changsheng Zhang;Luzhou Medical College;CN
conf/chi/GiriTWG11;Anthony Threatt;Greenwich University;PK
conf/date/RamboSE16;Eberle A. Rambo;Bratsk State Technical University;RU
conf/ats/LeeO16;Siaw Chen Lee;Lincoln University Missouri;US
conf/iccS/BaumLMSLPC01;Charles Charman;Universidad de Caldas;CO
conf/coco/BauwensZ14;Bruno Bauwens;University of Munawwar-ul-Islam;PK
conf/emeit/Ou11;Zenggui Ou;Dammam Community College;SA
conf/mm/NgoZJ06;Chong-Wah Ngo;Al-hikmah University;NG
conf/ictac/Hung05;Dang Van Hung;Donghua University, Shanghai;CN
conf/cmg/TetzlaffF92;Robert Flynn;Kabul Education University;AF
conf/glvlsi/RamjiD03;Nagu R. Dhanwada;Gorno-Altaisk State University;RU
conf/camad/MoroBMC18;Antonio Capone;State University of New York Upstate Medical University ;US
conf/icton/LeeVCMM17;Ramon Casellas;University of Washington, Tacoma;US
conf/aaai/Kitano90;Hiroaki Kitano;Azerbaijan State Economic University;AZ
conf/iccnc/MetsisJAIM13;Fillia Makedon;Université de Fianarantsoa;MG
conf/isit/SommerfeldBB08;Holger Boche;Missouri Baptist College;US
conf/kbse/KarmakarR21;Anjan Karmakar;Saratov State Technical University;RU
conf/pimrc/LiTLC15;Qimei Cui;Universidad Interamericana de Puerto Rico;PR
conf/icra/TerasawaANTN20;Ken'ichiro Nagasaka;Vinnica National Technical University;UA
conf/icis/WangW06;Kwok-Kee Wei;Loma Linda University;US
conf/educon/ComberMMH19;David Haselberger;Taganrog State Pedagogical Institute;RU
conf/icpp/MullerSW95a;David H. D. Warren;Japanese Red Cross College of Nursing;JP
conf/nas/WuZCWD13;Li Wang;Auburn University at Montgomery;US
conf/igarss/FuGWP20;Jie Peng;Goshen College;US
conf/prni/HansenH14;Lars Kai Hansen;Kibi International University;JP
conf/bcicts/DavyNRMDMRM21;Chhandak Mukherjee;University of Texas Health Science Center at San Antonio;US
conf/isbi/TaiWPO08;Debashish Pal;Tokyo University;JP
conf/iccad/SinghLRCO10;Ashish Kumar Singh;Universidade Federal do Ceará;BR
conf/ipps/El-Kebbe03;Dania A. El-Kebbe;De La Salle University;PH
conf/iccv/ZhouMK13;Qian-Yi Zhou;Institute of Accountancy Arusha;TZ
conf/sii/NemotoOY20;Kazunori Ogawa;University of the Thai Chamber of Commerce;TH
conf/wcnis/TangWC10;Huan Wang;Université de Toliary;MG
conf/interspeech/TanabeK04;Tokihiko Kaburagi;Kazak State University of Agriculture;KZ
conf/dna/ZolaktafDWBSC19;Alexandre Bouchard-Côté;Université de Liège;BE
conf/eucc/GaudinM03;Benoit Gaudin;Université de Fianarantsoa;MG
conf/isie/Saeed0FK19;Christian Weber 0003;International Business University of Beijing;CN
conf/ijcnn/DavandeASC08;Alireza Sadeghian;Mary Baldwin College;US
conf/itcc/VassiliadisGVSBL04;Bill Vassiliadis;University of Birmingham;GB
conf/microservices/BognerW0Z19;Adrian Weller;Tokiwa University;JP
conf/cibse/SilvaACMLS08;Ana Moreira 0001;Milwaukee School of Engineering;US
conf/iser/UchiyamaTM99;Kunio Miyawaki;Ohu University;JP
conf/robio/BuiC19;Ha-Duong Bui;Kogakuin University;JP
conf/amta/SennrichV10;Martin Volk 0001;North West Frontier Province Agricultural University;PK
conf/kbse/KrishnaM15;Rahul Krishna;Jones International University;US
conf/cogmi/XianVGLKR19;Amanda L. Giordano;Centro de Estudios Universitarios Monterrey;MX
conf/vtc/WangYNC13;Jing Wang;University of Applied Sciences Basel (FHBB );CH
conf/icmlc/WangY14;Fang Yuan;University of Technology and Life Sciences;PL
conf/cnsm/TaniguchiYYKSS15;Atsushi Taniguchi;Wellesley College;US
conf/nnsp/CondeMHD02;Javier Herrero;Technological University (Kalay);MM
conf/uai/LaberM08;Eric B. Laber;University of Aquila;IT
conf/fie/OrdunaRAMVHBCMZ18;Aitor Villar-Martinez;Morris Brown College;US
conf/dsa/HuangQX21;Jiping Huang;Suwon University;KR
conf/huc/Hamdi13;Mohamed Hamdi;Long Island University, Southampton College;US
