key;author;employer;country
journals/tie/LuHY19;Feng Yin;Medizinische Hochschule Hannover;DE
journals/sensors/BarreiraAS21;Eva Barreira;University of Lucerne;CH
journals/iotj/LiuWPGXW20;Hongsheng Wang;Takamatsu University;JP
journals/tvt/DarshiB13;Ratnajit Bhattacharjee;Peace College;US
journals/corr/abs-2110-11779;Damith Anhettigama;Odessa National Academy of Food Technologies;UA
journals/questa/LeeS97;Dong Won Seo;Medizinische Universität Wien;AT
journals/access/MaoWWZ21;Baorong Zhou;University of Medicine and Pharmacy of Timisoara;RO
journals/cphysics/GusevCVA14a;A. G. Abrashkevich;Kigali Independent University;RW
journals/sensors/LeclercAPL20;Jaesung Park;University of Bergamo;IT
journals/vldb/DonderlerUG04;Mehmet Emin Dönderler;University of Novi Sad;RS
journals/tcom/KatoOSH99;Kentaro Kato;Chung-Ang University;KR
journals/sigmetrics/EstradaFT08;Michela Taufer;Vaal University of Technology;ZA
journals/scjapan/TeshimaHY88;Hiromi Hiraishi;Jalalabad State University Kyrgyzstan;KG
journals/cm/DakdoukiBMS05;Alexander A. Skopa;St. Anselm College;US
journals/bmcbi/SardaCLK05;Arun Krishnan;University of Perugia;IT
journals/corr/abs-2106-14662;Chunwei Ma;University of Liberia;LR
journals/tois/LamCH07;Ruizhang Huang;Kushiro Public University of Economics;JP
journals/tit/OosterwijkSD15;Boris Skoric;Centro Universitario Villanueva;ES
journals/bioinformatics/MaTL02;Bin Ma;Universidade de Ribeirão Preto;BR
journals/ejasp/OsamaZDS21;Dave Zachariah;Nichols College;US
journals/jsjkx/ShaoCYX15;Guochun Xu;Shanghai TieDao University;CN
journals/sigarch/Dennis03;Jack B. Dennis;Universidad Autónoma de la Ciudad de México;MX
journals/monet/WinarnoIO19;Idris Winarno;University of Foggia;IT
journals/access/LiuW21c;Yinghong Liu;Oriental University;RU
journals/sensors/HeHWLHZLWWS20;Cong Shi 0003;West Virginia State College;US
journals/ijon/MaravallAH09;Darío Maravall;Webster University, Thailand;TH
journals/nm/KashiwabaraOZ16;Guanyu Zhou;"National Academy of Music ""Pantcho Vladigerov""";BG
journals/dam/Finizio93;Norman J. Finizio;National Institute of Development Administration;TH
journals/clsr/Saxby05f;Stephen Saxby;Lviv National University Ivan Franko;UA
journals/corr/abs-1904-05657;Brynjulf Owren;Scholl College of Podiatric Medicine;US
journals/cssc/CiampiDGL12;Alina Dyachenko;Sri Sathya Sai Institute of Higher Learning;IN
journals/corr/abs-1907-09504;Fatemeh Hadaeghi;Sana'a University;YE
journals/vc/ZhouHS19;Feng Zhou 0007;Nazareth College;US
journals/eor/BeccaceceB11;Emanuele Borgonovo;Universidad Catolica de Temuco;CL
journals/ijisp/KarNS09;Dulal C. Kar;Olympia College;MY
journals/jcisd/CramerPCSL98;David E. Patterson;Canakkale (18th March) University;TR
journals/ijinfoman/TamilmaniRWD21;Kuttimani Tamilmani;The New College;IN
journals/jscic/Leng21;Haitao Leng;Yanbian University;CN
journals/eatcs/Kabanets02;Valentine Kabanets;Magnitogorsk State University;RU
journals/cm/ChaoJL03;H. Jonathan Chao;Agricultural University of Lublin;PL
journals/twc/KimSL07;Geoffrey Ye Li;Ecole Nationale Supérieure des Mines de Paris;FR
journals/ras/MajumderSD01;Hugh F. Durrant-Whyte;"University of Vlora ""Ismail Qemali""";AL
journals/robotica/Owen89l;Tony Owen;Universidade de Fortaleza;BR
journals/debu/SalomieA15;Gustavo Alonso;Osmania University;IN
journals/ieicet/KimKHK05;Duk-Gyoo Kim;Eichi University;JP
journals/dm/Kisvolcsey08;Ákos Kisvölcsey;Universidad Nacional del Noroeste de la Provincia de Buenos Aires;AR
journals/gc/BeaudouGGP10;Antoine Gerbaud;Arid Agriculture University;PK
journals/iando/MahoneyRB03;Dale Bandy;National Taipei Teachers College;TW
journals/tit/MerhavW05;Marcelo J. Weinberger;Universidade do Sul de Santa Catarina;BR
journals/bmcbi/TripathiLRYDE17;Andre S. Ribeiro;Amirkabir College of Managmant & Technology;IR
journals/eor/ZnidarsicBZ08;Blaz Zupan;Islamic Azad University, Mahshar;IR
journals/tgcn/LiS19;Silvia Santini;National Taiwan University of Science and Technology;TW
journals/ijsysc/HouLL15;Kuo-Lung Hou;Jawaharlal Nehru Agricultural University;IN
journals/ets/ChenLCYC12;Calvin C. Y. Liao;Northern Border University;SA
journals/corr/abs-2101-02201;Arman Ahmadzadeh;State University of New York Health Sience Centre Syracuse;US
journals/remotesensing/XuHBWZD21;Difeng Wang;Universidad de Cuautitlan Izcalli;MX
journals/tamm/MabryL04;Jody M. Lockhart;Instituto Politécnico de Bragança;PT
journals/siamcomp/Toth08;Csaba D. Tóth;Trinity University School of Medicine;VC
journals/mp/WagnerT00;Michael J. Todd;University of El Imam El Mahdi University;SD
journals/qip/WangQWLS18;Jiahuan Qiao;St. Peter's College;US
journals/publications/TenopirDFCJS16;Allison Fish;Universidad San Juan de la Cruz;CR
journals/corr/abs-2001-03096;Ali Maatouk;German University in Cairo;EG
journals/itsm/WorrallANN12;Eduardo Mario Nebot;Universitas Wijaya Kusuma Surabaya;ID
journals/tsi/Pujolle03;Guy Pujolle;University of Technology - Iraq;IQ
journals/jcst/LiS17;Aiguo Song;Northern Border University;SA
journals/corr/abs-cs-0509056;David Freeman 0001;American Jewish University;US
journals/tgrs/HuangS12;Bo Huang 0001;Brussels School of International Studies;BE
journals/access/ZhouDOC15;Kaoru Ota;Eureka College;US
journals/itcon/AkinyemiEBO21;Abiodun Akinyemi;Universidad de La Habana;CU
journals/dsp/GuoZZGC22;Juan Zhang;Moscow State University;RU
journals/neuroimage/BesteSEA14;Ann-Kathrin Stock;Universidad Alberto Hurtado;CL
journals/corr/MitchellR16;Joshua V. Ross;Benedictine College;US
journals/cgf/DiazFV21;José Díaz 0003;Srinakharinwirot University;TH
journals/corr/abs-2007-10602;Makis Arsenis;Volgograd State University of Architecture and Civil Engineering (VolgGASU);RU
journals/tvt/KimKTC19;Junseok Kim;Webster University North Florida;US
journals/corr/abs-2007-05078;Emilie Kaufmann;University of Agriculture and Veterinary Medicine Iasi;RO
journals/aai/Slade96;Stephen Slade;Mersin University;TR
journals/bspc/AltafAGMM18;Muhammad Majid;Spelman College;US
journals/staeors/XueDF14;Li Feng;Moldova State University;MD
journals/tcs/HalperinK05;Eran Halperin;Purdue University Calumet;US
journals/corr/abs-1907-11822;Eric J. Parish;College of Technology at Kharj;SA
journals/corr/abs-2102-11380;Kalle Volanto;"Music Academy ""Stanislaw Moniuszko"" in Gdansk";PL
journals/tamm/Amrahov05a;Shahin Amrahov;National American University, Colorado Springs;US
journals/siamjo/LiM20;Giandomenico Mastroeni;Philadelphia College of Bible;US
journals/icl/NguyenGH12;Ali Ghrayeb;École nationale d'administration publique, Université du Québec;CA
journals/corr/abs-1903-06814;Dominik Belter;University of Paisley;GB
journals/cejor/Zhang08;Qinghong Zhang;Universitas Katolik Parahyangan;ID
journals/corr/abs-2107-08550;Micah Corah;Kyoto Bunkyo University;JP
journals/corr/abs-1102-1889;David I. Spivak;Universidad de Murcia;ES
journals/tpds/GhoshY95;Meng-Lin Yu;"Universidad ""Juan Agustín Maza""";AR
journals/jcn/MohaisenP18;Manar Mohaisen;Tibet Agricultural and Animal Husbandry College;CN
journals/corr/CavalloKSW17;Christopher A. Wilkens;Karatina University;KE
journals/robotics/BattistaPMM20;Emanuele Menegatti;Universidad Autónoma de San Luis Potosí;MX
journals/ci/GhoseHSYG04;Abdul Sattar 0001;Lubbock Christian University;US
journals/tem/XuPS11;Mark E. Parry;An-Najah National University;PS
journals/libt/TiseR15;Ellen R. Tise;Kalamazoo College;US
journals/jid/WangZAKL17;Aurilla Aurelie Arntzen;Philadelphia University;JO
journals/pmh/Baccar07;Naceur Baccar;Trent University;CA
journals/dm/KimL08a;Dongseok Kim;Lagos City Polytechnic;NG
journals/tissec/RogawayBB03;John Black;Guilford College;US
journals/alr/UenoA15;Fuki Ueno;Notre Dame University;LB
journals/tbe/GentiliTLM02;Guido Biffi Gentili;Gnesins Russian Academy of Music;RU
journals/amc/Yang03i;Xiaojing Yang;Norton University;KH
journals/rfc/rfc6525;Michael Tüxen;Université Charles-de-Gaulle (Lille III);FR
journals/corr/Obiedat16;Mohammad Obiedat;Aga Khan University;TZ
journals/fss/PageG96;Barry Gomm;Minnesota Bible College;US
journals/ijpp/OBoyleK99;Michael F. P. O'Boyle;Universidad de La Rioja;ES
journals/amc/BaoY11;Jianghong Bao;American University of the Caribbean, Sint Maarten;AN
journals/sac/XiaoZRC16;Ciprian M. Crainiceanu;Universidad de Manizales;CO
journals/tompecs/ZhangRWL16;Chuan Wu 0001;Mahanakorn University of Technology;TH
journals/corr/abs-1806-08384;Jun Hyung Shin;The Catholic University of America;US
journals/isci/LiWW12;Hau-San Wong;Wesley College Mississippi;US
journals/corr/abs-2002-00544;Chao-Han Huck Yang;Tama Art University;JP
journals/corr/abs-1904-10419;Amir Zeldes;Warsaw School of Social Psychology;PL
journals/scheduling/DurrHKSSVW18;Christian Konrad;Institut Commercial de Nancy;FR
journals/spe/AdelsteinRSPS94;Frank Adelstein;Uzhgorod National University;UA
journals/ieicet/MatsuzakiIF15;Hideo Fujikake;Rockhurst College;US
journals/corr/abs-2110-05866;Cheng Yu;Leon Kozminski Academy of Entrepreneurship and Mangement in Warsaw;PL
journals/tse/ScalabrinoBRPO19;Barbara Russo;University of Malta;MT
journals/vlsisp/EngelsLPR93;Arthur H. M. van Roermund;Calumet College of St. Joseph;US
journals/dm/Malvestuto88;Francesco M. Malvestuto;Vermont Law School;US
journals/jkm/LinL15;Louis Yi-Shih Lo;Universidad de Carabobo;VE
journals/jcss/GoldsteinJS71;Allen A. Goldstein;University of Belgrade;RS
journals/corr/abs-1909-03691;Jan Krajícek;Da-Yeh University;TW
journals/tcs/Chlebus89;Bogdan S. Chlebus;Universite des Sciences Islamiques de Constantine;DZ
journals/automatica/TakeuchiA85;Hajime Akashi;University of Denver;US
journals/ijwgs/XuNRDZ16;Jiuyun Xu;Bryant and Stratton College;US
journals/ejasp/AcitoCD07;Giovanni Corsini;Université Sidi Mohammed Ben Abdellah;MA
journals/biodb/LimTBPMSJLTP21;Burak Ogan Mancarci;Presidency University;BD
journals/corr/ZhuGKFFGMF17;Abhinav Gupta 0001;Institut Catholique d'Arts et Métiers Nantes;FR
journals/toplas/OlmedoGJKKM18;Annabelle McIver;Islamic Azad University, Kerman;IR
journals/corr/abs-2012-08003;Benjamin Price;Kyoto University of Foreign Studies;JP
journals/ai/Pollack90;Jordan B. Pollack;Bermuda College;BM
journals/ijhpsa/CostaMD09;Bernardo Fortunato Costa;Auchi Polytechnic;NG
journals/dcg/AckermanP13;Eyal Ackerman;Salem State College;US
journals/make/FachantidisTV19;Anestis Fachantidis;Shahrekord University;IR
journals/iet-cds/PapezHK14;B. Kojecký;Dubai Pharmacy College;AE
journals/cars/BraakKAHSVK20;Ferdinand van der Heijden;Mendel University of Agriculture and Forestry;CZ
journals/nca/IliadisM20;Ilias Maglogiannis;Université René Descartes (Paris V);FR
journals/ijgi/LiuYTL16;Bingfeng Tan;Nagasaki University;JP
journals/corr/abs-2003-00578;Juliane Krämer;Vologda State Pedagogical University;RU
journals/corr/abs-1805-09707;Dimitris N. Metaxas;COMSATS Institute of Information Technology;PK
journals/ijsysc/Gegov98;Alexander E. Gegov;Universidad de Guadalajara;MX
journals/jct/Walsh82;Timothy R. S. Walsh;Fundación Universitaria del Area Andina. Sede Pereira;CO
journals/access/GaoXGC18;Peter Han Joo Chong;Beirut Arab University;LB
journals/corr/Yildirmaz16;Ahu Yildirmaz;Volgograd State University of Architecture and Civil Engineering (VolgGASU);RU
journals/neuroimage/NettekovenRGGL18;Carolin Weiß Lucas;Daystar University;KE
journals/jasis/DouradoGGT19;Marcos André Gonçalves;American InterContinental University - Georgia;US
journals/cacm/Savage19a;Neil Savage;University of Kuopio;FI
journals/peng/BrecherW09;Christian Brecher;Universität Graz;AT
journals/titb/ZhangLWZL21;Dong Li;Osaka University of Commerce;JP
journals/tcst/LeonessaCH00;Alexander Leonessa;Sakhalin State University;RU
journals/complexity/TengMT21;Di Teng;University of London;GB
journals/jc/Hesse11;Kerstin Hesse;University of Oklahoma Health Sciences Center;US
journals/dcc/Zieve15;Michael E. Zieve;Université Pierre Mendes-France (Grenoble II);FR
journals/isci/ZhangLS08;Dong-Hai Li;Culver-Stockton College;US
journals/dss/HagenauLN13;Dirk Neumann 0001;Pädagogische Hochschule Schwäbisch Gmünd;DE
journals/jaise/FurfariGLC14;Francesco Furfari;Centro de Estudios Investigación y Tecnología (CEIT);CO
journals/amc/ChoiC03;David A. Cicci;Palm Beach Atlantic University;US
journals/nn/Harva07;Markus Harva;Hakodate University;JP
journals/soco/HaLW07;Minghu Ha;Universidad Tecnológica de los Andes de Apurímac;PE
journals/corr/BrandstadtM17a;Andreas Brandstädt;Smith College;US
journals/prl/LiZ11;Ming Zhao;Universidad de Cádiz;ES
journals/cce/BarnesKS07;Antonis C. Kokossis;Technological Education Institute of Kalamata;GR
journals/entcs/Larchey-WendlingG98;Didier Galmiche;Semnan University;IR
journals/corr/abs-1710-05312;Chao-Kai Wen;University of Charleston South Carolina;US
journals/mj/DuanLLHM21;Chenxi Lin;Trent University;CA
journals/ijgs/HouDZLA18;Fuad E. Alsaadi;Kagoshima Immaculate Heart University;JP
journals/tplp/DovierPR06;Agostino Dovier;Omsk State Transport University;RU
journals/corr/RenCLK16a;C.-C. Jay Kuo;Shih Chien University;TW
journals/cmpb/FarooqKWHA20a;Ahmed Alsaedi;North Dakota State University;US
journals/dhq/Earhart09;Amy Earhart;Military Institute of Science and Technology;BD
journals/ras/Pourbabai88;Behnam Pourbabai;Dadabhoy Institute of Higher Education;PK
journals/corr/abs-1910-04465;Xuanyi Dong;Crown College;US
journals/imwut/YueYWRK20;Dina Katabi;Chodang University;KR
journals/interactions/Dykstra-Erickson02c;Elizabeth Dykstra-Erickson;The Illinois Institute of Art-Chicago;US
journals/pc/AbabaoGVPE17;Joe A. Garcia;Universidad de Puerto Rico, Ciencias Medicas;PR
journals/jucs/VeitCB08;Antonio Capobianco;The Petroleum Institute;AE
journals/jsjkx/YangL18a;Dongju Yang;Wartburg College;US
journals/sigmod/Khamis0R17;Atri Rudra;Universität der Bundeswehr Hamburg;DE
journals/corr/abs-1801-02672;Amit K. Chopra;Belarussian National Technical University;BY
journals/wpc/NatalJPENMMC13;Albert Cabellos-Aparicio;Universidad La Republica;CL
journals/iandc/Nipkow00;Tobias Nipkow;Osaka Institute of Technology;JP
journals/ral/TanakaAY21;Daisuke Tanaka;Sokoto State University ;NG
journals/jcc/OlsonL13;Mark A. Olson;St. Petersburg State University of Telecommunication;RU
journals/order/DevilletT20;Bruno Teheux;Universität für Bodenkultur Wien;AT
journals/jss/KoKK08;Chang Ouk Kim;Rajasthan Agricultural University, Bikaner;IN
journals/corr/abs-2107-06152;Edwin J. Beggs;University of Ferrara;IT
journals/corr/SunAF15;Nirwan Ansari;King Fahd Security College;SA
journals/ijmms/KittoB89;Catherine M. Kitto;China University of Mining Technology - Beijing;CN
journals/corr/abs-2009-09930;Fatemeh H. Fard;University of Maryland at College Park;US
journals/tgrs/Hubbert94;John C. Hubbert;College of Europe;BE
journals/tfs/SuWSWA21;Peng Shi 0001;Université de Mahajanga;MG
journals/sensors/MalekABMOHWG17;Carlos A. Oroza;Klaipeda University;LT
journals/corr/abs-2006-03394;Geert Litjens 0001;Hubei University;CN
journals/spic/GokceP21;Selen Pehlivan;Ecole Supérieure de Commerce de Bordeaux;FR
journals/dcg/Yehudayoff17;Amir Yehudayoff;Islamic Azad University, Ahar;IR
journals/isci/HuWCA20;Ahmed Alsaedi;Institut Textile et Chimique de Lyon;FR
journals/tsg/FuXPBHML19;Chenyue Pan;Universidad Nacional de Ingenieria;NI
journals/qip/ZhuHF13;Aiqun Hu;Butler University;US
journals/corr/abs-1007-0134;Martin Gebser;Centro Universitario Villanueva;ES
journals/cj/Williams64a;J. W. J. Williams;Miyazaki Municipal University;JP
journals/dud/Rublack99;Susanne Rublack;Indian University;IN
journals/ior/Jackson02;Jim Jackson;Yokkaichi University;JP
journals/cce/OrrSMJHT18;Asuka A. Orr;Russian Academy of Arts;RU
journals/jasss/ThieleKG12;Jan C. Thiele;Solusi University;ZW
journals/asc/LuoW20;Chao Luo 0001;Avinashilingam Institute for Home Science and Higher Education for Women;IN
journals/hij/FoxOENH20;Ciara Heavin;Linköping University;SE
journals/remotesensing/LiuZZW21;Ning Liu;Brookdale Community College;EC
journals/jices/Zdravkova14;Katerina Zdravkova;Royal Danish Academy of Fine Arts, School of Architecture;DK
journals/cg/GuidOZ95;Borut Zalik;Knightsbridge University;DK
journals/jscires/Dutta18;Bidyarthi Dutta;Acharya Nagarjuna University;IN
journals/dm/AndersonP10;Donald A. Preece;University of the Virgin Islands;VI
journals/corr/abs-1301-3007;Dohy Hong;Great Zimbabwe University;ZW
journals/ijcv/TianLWO14;Hongda Tian;Istanbul Arel University;TR
journals/corr/abs-1107-4076;Wojciech Mazurczyk;Universidad la Concordia;MX
journals/tgrs/MiuraTH13;Alfredo R. Huete;Danville Area Community College;US
journals/aicom/BadicaBI20;Amelia Badica;Kent State University;US
journals/corr/Baidoo-Williams16;Henry E. Baidoo-Williams;Njala University;SL
journals/synthese/ProiettiS10;Carlo Proietti;University of Wales, Lampeter;GB
journals/sensors/SantosEMGL19;Carlos Santos 0003;Tabriz University;IR
journals/mmor/Sanchez-Soriano00;Joaquín Sánchez-Soriano;Moldova Cooperative Trade University;MD
journals/games/CoxH10;Daniel T. Hall;Université Cheikh Anta Diop;SN
journals/jvis/LawsonFTH05;Graham M. Harrison;Osaka University of Foreign Studies;JP
journals/ires/HuangTCXLNH19;Hong Huang;Universidad Insurgentes Plantel León;MX
journals/corr/abs-2004-06618;Judith Nickel;Detroit College of Law;US
journals/intr/GrahamG13;Anita Greenhill;Dav University;IN
journals/bc/JuergensE97;Egbert Juergens;Kalmar University College;SE
journals/sigpro/XieYSW19;Cheng Wu;Toho Gakuen School of Music;JP
journals/itiis/LeeL13;Jongchan Lee;Southwest Texas State University;US
journals/jcisd/GlazenerB78;Charles L. Bernier;Allen University;US
journals/entropy/Frackiewicz18;Piotr Frackiewicz;Elon College;US
journals/spl/ChengJL10;Chi Cheng;Nara University of Education;JP
journals/na/ClaveroGL99;Carmelo Clavero;Fukui University;JP
journals/jcamd/BarakatD95a;M. T. Barakat;Ho Chi Minh City University of Medicine and Pharmacy;VN
journals/db/McKeenGW94;James C. Wetherbe;Gaziosmanpasa University;TR
journals/jrm/TobaS94;Eiji Toba;Polytechnic of Namibia;
journals/neuroimage/HenriquesCNF15;Hugo Alexandre Ferreira;Elmhurst College;US
journals/corr/GarrisonC16;Haley Garrison;Sinai University;EG
journals/corr/Mishra17;Amit Kumar Mishra;Tehran University of Teacher Training;IR
journals/air/AlberolaSGEB10;Agustín Espinosa;Universidad Valle del Momboy;VE
journals/sigpro/BimboN92;Alberto Del Bimbo;St. Joseph University Beirut;LB
journals/tsp/ImtiazMSBPSC21;Anand D. Sarwate;Kabardino-Balkarian State University;RU
journals/dam/AnshelAG03;Dorian Goldfeld;Deen Dayal Upadhyay Gorakhpur University;IN
journals/jbcb/HortonSRY15;Christian Schönbach;Gulf University College;BH
journals/ijbc/0001ZL0CB20;Bocheng Bao;Guru Ghasidas University;IN
journals/itiis/ZhaoS11;Hongjian Sun;Wawasan Open University;MY
journals/cssp/SaricKT10;Dragan Kukolj;University of Media Arts;IN
journals/tpds/NavarroFPGS20;Carlos Navarro;Rochester Institute of Technology;US
journals/access/LiuMWL20;Bin Wang 0048;Koyasan University;JP
journals/mp/BorndorferKP13;Marc E. Pfetsch;Ekiti State University;NG
journals/corr/abs-2006-08598;Dawn Song;University of Zimbabwe;ZW
journals/ress/WangL20a;Suzhen Li;National Taiwan College of Physical Education and Sports;TW
journals/tog/ShiLHSBMM20;Beichen Li;University of South Carolina - Sumter;US
journals/pacmhci/NortonPT19;Bill Tomlinson;Universidad Popular Autonóma del Estado de Puebla;MX
journals/ior/ParkK15;Chuljin Park;University of Health Sciences Antigua;AG
journals/candc/DasKFNDA21;Aleya Ferdausi;International Hotel Management Institute;CH
journals/eaai/KlopperAA12;Benjamin Klöpper;Occidental College;US
journals/ijns/AnsariCCNVH19;Alexander Caicedo;Shikoku University;JP
journals/cnsns/MachadoM15;J. A. Tenreiro Machado;Nevsky Institute of Language and Culture;RU
journals/tcs/MitschePR18;Dieter Mitsche;Pfeiffer University;US
journals/ijcritis/SchalBO16;L. Sebastian Bryson;Acharya Nagarjuna University;IN
journals/corr/abs-1905-13191;David C. Parkes;Northern Lights College;CA
journals/misq/CaudleGN90;Kathryn E. Newcomer;Universitas Muhammadiyah Magelang;ID
journals/eor/Li17a;Shuguang Li;Nagoya Women's University;JP
journals/cogsci/TollanMH19;Daphna Heller;Brunswick Community College;US
journals/jcc/TronchetK94;István Komáromi;Nizhny Novgorod State Technical University;RU
journals/cgf/BoudonPFGK03;Christophe Godin;National Cheng Kung University;TW
journals/jmc/XiaoLD21;Guanju Xiao;Zachodniopomorska School of Science and Engineering;PL
journals/ijbc/OConnorL14;Albert C. J. Luo;Kerman Graduate University of Technology;IR
journals/wpc/YuZZW13;Hua Yu;West Minster International College;MY
journals/jis/AlbertsonJ21;Dan E. Albertson;D'Youville College;US
journals/jcsc/RamachandranRG08;Christian S. Gargour;University of Texas of the Permian Basin;US
journals/iajit/OualiLB12;Holger Lange;Swansea Metropolitan University;GB
journals/jib/TahaE11;Kamal Taha;Tuva State University;RU
journals/tac/BertsimasC10;Constantine Caramanis;Universitas Muria Kudus;ID
journals/mcm/Saari08;Donald G. Saari;Université de Technologie de Compiègne;FR
journals/inroads/Impagliazzo15c;John Impagliazzo;Universidad Nacional de Córdoba;AR
journals/corr/abs-2102-09750;Takaharu Yaguchi;Dániel Berzsenyi Teacher Training College;HU
journals/aml/Hasenjaeger50;Gisbert Hasenjaeger;Hsuan Chuang University;TW
journals/corr/abs-1001-4301;Marko V. Jankovic;Universitas Kristen Maranatha;ID
journals/eswa/WuOLCY12;Chin-Shyh Ou;University of Tennessee - Memphis;US
journals/vc/Park10;Min Je Park;California State University, Channel Islands;US
journals/kbs/LiHCWQWL21;Baotian Hu;Ecole d'Architecture de Nancy;FR
journals/moc/Pozzi04;Paola Pozzi;Ecole Nationale Vétérinaire de Nantes;FR
journals/asc/HuynhDL21;Dieu T. T. Do;Université d'Abobo-Adjamé;CI
journals/tcs/CarpiL03;Aldo de Luca;Sichuan University;CN
journals/or/DaoAM18;Kazem Abhary;Universidad del Valle del Bravo;MX
journals/pe/ZwietenLA16;Dirk van Zwieten;Technological Education Institute of Piraeus;GR
journals/tcci/RavagnaniTME14;Aparecido N. Módenes;Neijiang Teacher University;CN
journals/dam/ArnimH94;Angela von Arnim;Lingnan University;HK
journals/lgrs/LuojusPCMH09;Alberto Blasco Cutrona;Metropolitan University;RS
journals/wsn/LiSLC10;Jia Li;Institute of Teachers Education, Sarawak;MY
journals/ma/FengP12;Huijun Feng;University of Maine, Machias;US
journals/tac/WangSD95;Jason L. Speyer;"University of Roma ""Tor Vergata""";IT
journals/jat/BuhmannDG01;Martin D. Buhmann;Kagoshima Women's College;JP
journals/ese/WangHMTH21;Changzhen Hu;American Business & Technology University;US
journals/cacm/Anderson05;Deborah Anderson;Xavier University;US
journals/jois/FajrB20;Abdelaziz Bouroumi;Universidade de Passo Fundo;BR
journals/chb/GrafYS19;Christiane Spiel;The College of Westchester;US
journals/tit/DevroyeW79b;Luc Devroye;Government College University Faisalabad;PK
journals/corr/abs-1903-04879;Abhinav Khattar;Kobe City University of ForeignStudies;JP
journals/corr/abs-2112-02197;Guohui Song;Baku State University;AZ
journals/or/JahangirianNSYEBPH12;Aisha Naseer;Alderson Broaddus College;US
journals/join/GuW09;Kirsti Wash;Universitas Mercu Buana;ID
journals/cluster/Jun17;Woochun Jun;Mars Hill College;US
journals/nms/RossoNF20;Abm Nasir;Chongqing University;CN
journals/tc/LiangHL13a;Fabrizio Lombardi;University of Teesside;GB
journals/tsmc/YaseenARA19;Ashiq Anjum;Universidad La Salle Cuernavaca;MX
journals/access/LiLCY19;Jian Li 0035;Morrison College;US
journals/ivs/Spence02a;Robert Spence;Universidad de Guayaquil;EC
journals/wias/EsfandiariS18;Babak Esfandiari;An-Najah National University;PS
journals/corr/abs-1105-2062;Vivek K. Goyal;Dubai Pharmacy College;AE
journals/mor/Saigal79;R. Saigal;University of Stellenbosch;ZA
journals/tmc/LakshmiS20;Biplab Sikdar;Guangxi Medical University;CN
journals/jocn/WeymarSLH12;Alfons O. Hamm;St. Petersburg State Academy for Engineering Economics (ENGECON);RU
journals/tcs/BroersmaGPS12a;Daniël Paulusma;Ludwig-Maximilians-Universität München;DE
journals/corr/abs-2002-01335;Abhinav Gupta 0002;Universidad Estatal a Distancia;CR
journals/dga/PetrovS19;Nadezhda A. Solov'eva;Universidad de León;ES
journals/corr/Johansson17;Fredrik Johansson 0001;University of Mauritius;MU
journals/jss/AghamohammadiIH20;Abbas Heydarnoori;Petronas Technology University;MY
journals/internet/Vinoski03;Steve Vinoski;University of Economics in Bratislava;SK
journals/ijecommerce/DelortAP11;Bavani Arunasalam;Teikyo University of Science and Technology;JP
journals/mta/XieJMDW15;Helen M. Meng;St. Joseph's University;US
journals/corr/abs-1912-07456;Audrey Girouard;University of Liberia;LR
journals/comcom/WangQZW20;Shuang Zhai;Australian Lutheran College;AU
journals/siamsc/JuGZ06;Lili Ju;American University of Science and Technology;LB
journals/tois/MaLZLL22;Jiapeng Li;Shenyang Polytechnic University;CN
journals/gis/LeungWWZL12;Ka-Chun Wong;Technological University (Pinlon);MM
journals/arscom/FuH04;Hung-Lin Fu;Toyama Prefectural University;JP
journals/appml/ZhangD15;Hua Dai 0001;Texas Wesleyan University;US
journals/cacm/Whittlesey64;John R. B. Whittlesey;Universidad Nacional del Centro de la Provincia de Buenos Aires;AR
journals/dm/Frias-ArmentaNP04;Martín Eduardo Frías-Armenta;Universidad Nacional de Lomas de Zamora;AR
journals/sensors/GenikomsakisGDC18;Christos S. Ioakimidis;Fasa Faculty of Medical Sciences;IR
journals/kybernetika/Stepniak14;Czeslaw Stepniak;Kutztown University of Pennsylvania;US
journals/ipl/Lukaszewicz77;Leon Lukaszewicz;"Universidad Nacional Experimental ""Rafael Maria Baralt""";VE
journals/jcc/Kritayakornupong09;Chinapong Kritayakornupong;Zaporizhzhe National Technical University;UA
journals/trob/PaulCL06;Chandana Paul;Lyndon State College;US
journals/tgrs/XiaXWLW22;Guanghui Wang;Université Moulay Ismail Meknès;MA
journals/dsp/BurrahmDPS92;Armando De Los Santos;Samara State Medical University;RU
journals/suscom/HuYZW19;Gensheng Hu;Shanxi Agricultural University;CN
journals/jcam/AmatDLRT10a;Jacques Liandrat;European Business School;FR
journals/corr/abs-1106-5730;Benjamin Recht;Samara State Technical University;RU
journals/puc/VerbertGDSAPK14;Erik Duval;University of Occupational and Environmental Health, Japan;JP
journals/access/HeLGLYG21;Chaojun Li;Institute of Teachers Education, Keningau;MY
journals/candie/ZhangLF21;Ruiyou Zhang;Thomas Aquinas College;US
journals/tii/KilkkiAS15;Antti Alahäivälä;Chiba Institute of Technology;JP
journals/isci/ZhangGHL21;Juncheng Hu;Pennsylvania State University - Milton S.Hershey Medical Center;US
journals/entropy/PanW16a;Datao Wang;College of New Caledonia;CA
journals/ieicet/HirayamaSY20;Jun-ichiro Sugisaka;Uttarakhand Open University ;IN
journals/tcbb/JacklinDCC12;Chunqi Chang;Sabzevar Teacher Training University;IR
journals/cacm/LinHSL10;Johnny Jiung-Yee Lee;Technical University of Civil Engineering Bucharest;RO
